"reg";"ind";"rca01"
19;1622;0
20;1622;1
1;1623;0
2;1623;0
3;1623;1
4;1623;0
5;1623;0
6;1623;0
7;1623;0
8;1623;1
9;1623;0
10;1623;0
11;1623;1
12;1623;0
13;1623;1
14;1623;1
15;1623;0
16;1623;1
17;1623;1
18;1623;1
19;1623;1
20;1623;1
1;1624;0
2;1624;1
3;1624;1
4;1624;0
5;1624;0
6;1624;0
7;1624;0
8;1624;1
9;1624;1
10;1624;1
11;1624;0
12;1624;1
13;1624;1
14;1624;0
15;1624;1
16;1624;1
17;1624;0
18;1624;1
19;1624;0
20;1624;0
1;1629;0
2;1629;0
3;1629;1
4;1629;0
5;1629;0
6;1629;0
7;1629;0
8;1629;0
9;1629;1
10;1629;1
11;1629;1
12;1629;1
13;1629;0
14;1629;1
15;1629;1
16;1629;1
17;1629;1
18;1629;1
19;1629;1
20;1629;1
1;1711;0
2;1711;0
3;1711;0
4;1711;0
5;1711;0
6;1711;0
7;1711;1
8;1711;0
9;1711;0
10;1711;0
11;1711;0
12;1711;0
13;1711;0
14;1711;0
15;1711;0
16;1711;0
17;1711;0
18;1711;0
19;1711;1
20;1711;0
1;1712;1
2;1712;0
3;1712;0
4;1712;0
5;1712;1
6;1712;0
7;1712;1
8;1712;0
9;1712;0
10;1712;0
11;1712;0
12;1712;0
13;1712;0
14;1712;0
15;1712;0
16;1712;1
17;1712;0
18;1712;0
19;1712;0
20;1712;0
1;1721;0
2;1721;0
3;1721;1
4;1721;1
5;1721;0
6;1721;0
7;1721;0
8;1721;0
9;1721;1
10;1721;0
11;1721;1
12;1721;0
13;1721;0
14;1721;0
15;1721;0
16;1721;0
17;1721;0
18;1721;0
19;1721;0
20;1721;1
1;1722;0
2;1722;0
3;1722;0
4;1722;0
5;1722;0
6;1722;0
7;1722;0
8;1722;0
9;1722;0
10;1722;0
11;1722;1
12;1722;0
13;1722;1
14;1722;0
15;1722;0
16;1722;0
17;1722;0
18;1722;0
19;1722;0
20;1722;0
1;1723;0
2;1723;0
3;1723;1
4;1723;0
5;1723;0
6;1723;0
7;1723;1
8;1723;0
9;1723;0
10;1723;0
11;1723;1
12;1723;0
13;1723;1
14;1723;0
15;1723;0
16;1723;1
17;1723;1
18;1723;1
19;1723;1
20;1723;1
1;1724;0
2;1724;0
3;1724;1
4;1724;0
5;1724;0
6;1724;0
7;1724;0
8;1724;1
9;1724;0
10;1724;0
11;1724;1
12;1724;0
13;1724;0
14;1724;0
15;1724;0
16;1724;0
17;1724;0
18;1724;0
19;1724;0
20;1724;0
1;1729;0
2;1729;0
3;1729;1
4;1729;1
5;1729;0
6;1729;0
7;1729;0
8;1729;0
9;1729;1
10;1729;1
11;1729;1
12;1729;0
13;1729;1
14;1729;0
15;1729;0
16;1729;0
17;1729;0
18;1729;1
19;1729;0
20;1729;0
1;1811;1
2;1811;1
3;1811;1
4;1811;0
5;1811;0
6;1811;0
7;1811;0
8;1811;1
9;1811;1
10;1811;0
11;1811;0
12;1811;0
13;1811;0
14;1811;0
15;1811;0
16;1811;0
17;1811;0
18;1811;0
19;1811;1
20;1811;0
1;1812;1
2;1812;0
3;1812;0
4;1812;1
5;1812;0
6;1812;0
7;1812;0
8;1812;0
9;1812;1
10;1812;0
11;1812;0
12;1812;0
13;1812;0
14;1812;0
15;1812;0
16;1812;0
17;1812;0
18;1812;0
19;1812;0
20;1812;1
1;1813;1
2;1813;0
3;1813;0
4;1813;0
5;1813;0
6;1813;1
7;1813;0
8;1813;0
9;1813;0
10;1813;0
11;1813;0
12;1813;1
13;1813;1
14;1813;0
15;1813;0
16;1813;0
17;1813;0
18;1813;0
19;1813;0
20;1813;0
1;1814;1
2;1814;0
3;1814;1
4;1814;0
5;1814;1
6;1814;0
7;1814;0
8;1814;0
9;1814;1
10;1814;0
11;1814;0
12;1814;0
13;1814;1
14;1814;0
15;1814;0
16;1814;0
17;1814;0
18;1814;1
19;1814;0
20;1814;0
1;1820;1
2;1820;0
3;1820;0
4;1820;0
5;1820;0
6;1820;0
7;1820;1
8;1820;0
9;1820;0
10;1820;0
11;1820;1
12;1820;0
13;1820;1
14;1820;0
15;1820;0
16;1820;0
17;1820;0
18;1820;0
19;1820;0
20;1820;1
1;1910;0
2;1910;0
3;1910;0
4;1910;0
5;1910;0
6;1910;0
7;1910;1
8;1910;0
9;1910;0
10;1910;0
11;1910;0
12;1910;0
13;1910;0
14;1910;0
15;1910;0
16;1910;0
17;1910;0
18;1910;0
19;1910;0
20;1910;0
1;1920;1
2;1920;0
3;1920;0
4;1920;0
5;1920;0
6;1920;0
7;1920;0
8;1920;0
9;1920;0
10;1920;0
11;1920;1
12;1920;0
13;1920;0
14;1920;0
15;1920;0
16;1920;0
17;1920;0
18;1920;0
19;1920;0
20;1920;0
1;2011;1
2;2011;0
3;2011;0
4;2011;0
5;2011;0
6;2011;0
7;2011;0
8;2011;0
9;2011;0
10;2011;0
11;2011;0
12;2011;0
13;2011;0
14;2011;0
15;2011;0
16;2011;0
17;2011;0
18;2011;1
19;2011;0
20;2011;0
1;2012;0
2;2012;1
3;2012;0
4;2012;0
5;2012;0
6;2012;0
7;2012;0
8;2012;1
9;2012;0
10;2012;0
11;2012;0
12;2012;0
13;2012;0
14;2012;0
15;2012;1
16;2012;1
17;2012;0
18;2012;0
19;2012;1
20;2012;0
1;2013;0
2;2013;0
3;2013;0
4;2013;0
5;2013;1
6;2013;1
7;2013;0
8;2013;1
9;2013;0
10;2013;0
11;2013;0
12;2013;1
13;2013;0
14;2013;0
15;2013;0
16;2013;1
17;2013;0
18;2013;0
19;2013;1
20;2013;0
1;2014;0
2;2014;0
3;2014;0
4;2014;0
5;2014;1
6;2014;0
7;2014;0
8;2014;1
9;2014;1
10;2014;0
11;2014;0
12;2014;0
13;2014;0
14;2014;0
15;2014;0
16;2014;0
17;2014;1
18;2014;0
19;2014;1
20;2014;0
1;2015;0
2;2015;0
3;2015;0
4;2015;0
5;2015;0
6;2015;0
7;2015;0
8;2015;0
9;2015;0
10;2015;0
11;2015;1
12;2015;0
13;2015;0
14;2015;0
15;2015;0
16;2015;1
17;2015;0
18;2015;0
19;2015;1
20;2015;0
1;2016;0
2;2016;0
3;2016;0
4;2016;0
5;2016;1
6;2016;0
7;2016;0
8;2016;0
9;2016;0
10;2016;0
11;2016;1
12;2016;0
13;2016;0
14;2016;0
15;2016;0
16;2016;0
17;2016;0
18;2016;0
19;2016;0
20;2016;0
1;2017;0
2;2017;0
3;2017;0
4;2017;0
5;2017;0
6;2017;1
7;2017;0
8;2017;0
9;2017;0
10;2017;0
11;2017;0
12;2017;0
13;2017;0
14;2017;0
15;2017;0
16;2017;0
17;2017;0
18;2017;0
19;2017;0
20;2017;0
1;2020;0
2;2020;1
3;2020;0
4;2020;0
5;2020;0
6;2020;0
7;2020;0
8;2020;0
9;2020;0
10;2020;0
11;2020;0
12;2020;0
13;2020;0
14;2020;0
15;2020;0
16;2020;0
17;2020;0
18;2020;0
19;2020;1
20;2020;1
1;2030;0
2;2030;0
3;2030;1
4;2030;0
5;2030;0
6;2030;0
7;2030;0
8;2030;1
9;2030;0
10;2030;0
11;2030;1
12;2030;1
13;2030;1
14;2030;0
15;2030;0
16;2030;0
17;2030;0
18;2030;0
19;2030;0
20;2030;0
1;2041;1
2;2041;0
3;2041;0
4;2041;0
5;2041;0
6;2041;1
7;2041;0
8;2041;0
9;2041;0
10;2041;1
11;2041;0
12;2041;0
13;2041;0
14;2041;0
15;2041;0
16;2041;0
17;2041;0
18;2041;0
19;2041;0
20;2041;0
1;2042;0
2;2042;0
3;2042;1
4;2042;0
5;2042;0
6;2042;1
7;2042;0
8;2042;0
9;2042;0
10;2042;0
11;2042;0
12;2042;0
13;2042;1
14;2042;1
15;2042;1
16;2042;0
17;2042;0
18;2042;0
19;2042;1
20;2042;0
1;2051;0
2;2051;0
3;2051;0
4;2051;0
5;2051;1
6;2051;1
7;2051;0
8;2051;0
9;2051;1
10;2051;0
11;2051;0
12;2051;0
13;2051;1
14;2051;0
15;2051;0
16;2051;0
17;2051;0
18;2051;0
19;2051;1
20;2051;0
1;2052;1
2;2052;0
3;2052;0
4;2052;0
5;2052;0
6;2052;0
7;2052;0
8;2052;0
9;2052;0
10;2052;0
11;2052;0
12;2052;0
13;2052;1
14;2052;0
15;2052;0
16;2052;1
17;2052;0
18;2052;0
19;2052;0
20;2052;0
1;2053;0
2;2053;0
3;2053;0
4;2053;0
5;2053;0
6;2053;0
7;2053;0
8;2053;0
9;2053;0
10;2053;0
11;2053;0
12;2053;0
13;2053;1
14;2053;1
15;2053;0
16;2053;0
17;2053;0
18;2053;0
19;2053;0
20;2053;0
1;2059;0
2;2059;0
3;2059;0
4;2059;0
5;2059;1
6;2059;0
7;2059;0
8;2059;0
9;2059;1
10;2059;0
11;2059;1
12;2059;1
13;2059;0
14;2059;0
15;2059;1
16;2059;1
17;2059;0
18;2059;0
19;2059;0
20;2059;0
1;2060;0
2;2060;0
3;2060;1
4;2060;0
5;2060;0
6;2060;1
7;2060;0
8;2060;0
9;2060;0
10;2060;0
11;2060;1
12;2060;0
13;2060;0
14;2060;0
15;2060;0
16;2060;0
17;2060;0
18;2060;0
19;2060;1
20;2060;0
1;2110;1
2;2110;0
3;2110;0
4;2110;0
5;2110;1
6;2110;0
7;2110;0
8;2110;0
9;2110;0
10;2110;0
11;2110;1
12;2110;0
13;2110;1
14;2110;0
15;2110;1
16;2110;0
17;2110;0
18;2110;0
19;2110;0
20;2110;0
1;2120;1
2;2120;0
3;2120;0
4;2120;0
5;2120;0
6;2120;0
7;2120;0
8;2120;0
9;2120;1
10;2120;0
11;2120;0
12;2120;0
13;2120;0
14;2120;0
15;2120;0
16;2120;0
17;2120;0
18;2120;0
19;2120;0
20;2120;0
1;2211;0
2;2211;0
3;2211;0
4;2211;0
5;2211;0
6;2211;0
7;2211;1
8;2211;0
9;2211;0
10;2211;1
11;2211;1
12;2211;0
13;2211;0
14;2211;0
15;2211;1
16;2211;0
17;2211;0
18;2211;0
19;2211;0
20;2211;0
1;2219;0
2;2219;0
3;2219;1
4;2219;0
5;2219;0
6;2219;1
7;2219;0
8;2219;1
9;2219;0
10;2219;0
11;2219;0
12;2219;0
13;2219;0
14;2219;0
15;2219;1
16;2219;0
17;2219;0
18;2219;1
19;2219;1
20;2219;0
1;2221;0
2;2221;0
3;2221;1
4;2221;0
5;2221;1
6;2221;1
7;2221;0
8;2221;1
9;2221;1
10;2221;0
11;2221;0
12;2221;1
13;2221;1
14;2221;1
15;2221;0
16;2221;0
17;2221;1
18;2221;1
19;2221;1
20;2221;1
1;2222;0
2;2222;0
3;2222;1
4;2222;1
5;2222;1
6;2222;0
7;2222;1
8;2222;0
9;2222;0
10;2222;0
11;2222;1
12;2222;0
13;2222;1
14;2222;0
15;2222;0
16;2222;0
17;2222;0
18;2222;1
19;2222;0
20;2222;0
1;2223;0
2;2223;1
3;2223;0
4;2223;0
5;2223;0
6;2223;0
7;2223;1
8;2223;1
9;2223;1
10;2223;1
11;2223;0
12;2223;0
13;2223;0
14;2223;0
15;2223;1
16;2223;0
17;2223;1
18;2223;0
19;2223;0
20;2223;0
1;2229;0
2;2229;1
3;2229;0
4;2229;0
5;2229;0
6;2229;0
7;2229;1
8;2229;1
9;2229;0
10;2229;0
11;2229;1
12;2229;0
13;2229;1
14;2229;0
15;2229;0
16;2229;1
17;2229;0
18;2229;0
19;2229;1
20;2229;0
1;2311;0
2;2311;0
3;2311;0
4;2311;1
5;2311;0
6;2311;0
7;2311;1
8;2311;0
9;2311;0
10;2311;0
11;2311;0
12;2311;0
13;2311;0
14;2311;0
15;2311;0
16;2311;0
17;2311;0
18;2311;0
19;2311;0
20;2311;0
1;2312;0
2;2312;0
3;2312;0
4;2312;1
5;2312;0
6;2312;0
7;2312;1
8;2312;1
9;2312;0
10;2312;0
11;2312;1
12;2312;1
13;2312;0
14;2312;0
15;2312;0
16;2312;0
17;2312;0
18;2312;0
19;2312;0
20;2312;0
1;2313;1
2;2313;0
3;2313;0
4;2313;1
5;2313;0
6;2313;0
7;2313;0
8;2313;0
9;2313;0
10;2313;0
11;2313;0
12;2313;1
13;2313;0
14;2313;0
15;2313;0
16;2313;0
17;2313;0
18;2313;0
19;2313;1
20;2313;0
1;2314;0
2;2314;0
3;2314;0
4;2314;0
5;2314;0
6;2314;0
7;2314;0
8;2314;0
9;2314;0
10;2314;0
11;2314;0
12;2314;0
13;2314;0
14;2314;0
15;2314;0
16;2314;0
17;2314;0
18;2314;0
19;2314;1
20;2314;0
1;2319;0
2;2319;0
3;2319;0
4;2319;1
5;2319;0
6;2319;0
7;2319;0
8;2319;1
9;2319;0
10;2319;0
11;2319;0
12;2319;0
13;2319;0
14;2319;0
15;2319;1
16;2319;0
17;2319;0
18;2319;1
19;2319;0
20;2319;0
1;2320;0
2;2320;0
3;2320;0
4;2320;0
5;2320;0
6;2320;1
7;2320;1
8;2320;1
9;2320;0
10;2320;0
11;2320;0
12;2320;0
13;2320;0
14;2320;0
15;2320;0
16;2320;0
17;2320;0
18;2320;0
19;2320;0
20;2320;0
1;2331;1
2;2331;0
3;2331;0
4;2331;0
5;2331;0
6;2331;0
7;2331;0
8;2331;0
9;2331;0
10;2331;0
11;2331;0
12;2331;1
13;2331;0
14;2331;0
15;2331;0
16;2331;0
17;2331;0
18;2331;1
19;2331;0
20;2331;1
1;2332;0
2;2332;1
3;2332;0
4;2332;0
5;2332;0
6;2332;1
7;2332;0
8;2332;0
9;2332;0
10;2332;1
11;2332;1
12;2332;0
13;2332;0
14;2332;1
15;2332;0
16;2332;1
17;2332;0
18;2332;0
19;2332;1
20;2332;1
1;2341;0
2;2341;1
3;2341;0
4;2341;0
5;2341;1
6;2341;1
7;2341;0
8;2341;0
9;2341;0
10;2341;0
11;2341;0
12;2341;0
13;2341;0
14;2341;1
15;2341;0
16;2341;0
17;2341;1
18;2341;0
19;2341;1
20;2341;1
1;2342;0
2;2342;0
3;2342;0
4;2342;0
5;2342;0
6;2342;1
7;2342;0
8;2342;0
9;2342;0
10;2342;0
11;2342;0
12;2342;0
13;2342;0
14;2342;0
15;2342;0
16;2342;0
17;2342;0
18;2342;0
19;2342;0
20;2342;0
1;2343;0
2;2343;0
3;2343;0
4;2343;1
5;2343;0
6;2343;0
7;2343;0
8;2343;0
9;2343;0
10;2343;0
11;2343;0
12;2343;0
13;2343;0
14;2343;0
15;2343;0
16;2343;0
17;2343;0
18;2343;0
19;2343;1
20;2343;0
1;2344;0
2;2344;0
3;2344;0
4;2344;0
5;2344;0
6;2344;1
7;2344;0
8;2344;0
9;2344;0
10;2344;0
11;2344;0
12;2344;0
13;2344;1
14;2344;0
15;2344;0
16;2344;0
17;2344;0
18;2344;0
19;2344;0
20;2344;0
1;2349;0
2;2349;1
3;2349;0
4;2349;0
5;2349;1
6;2349;1
7;2349;0
8;2349;0
9;2349;0
10;2349;0
11;2349;0
12;2349;0
13;2349;0
14;2349;0
15;2349;0
16;2349;0
17;2349;1
18;2349;1
19;2349;0
20;2349;1
1;2351;0
2;2351;1
3;2351;0
4;2351;0
5;2351;1
6;2351;0
7;2351;0
8;2351;0
9;2351;0
10;2351;0
11;2351;1
12;2351;0
13;2351;1
14;2351;0
15;2351;0
16;2351;0
17;2351;0
18;2351;0
19;2351;0
20;2351;0
1;2352;0
2;2352;1
3;2352;0
4;2352;0
5;2352;1
6;2352;0
7;2352;0
8;2352;1
9;2352;0
10;2352;0
11;2352;1
12;2352;0
13;2352;0
14;2352;0
15;2352;0
16;2352;0
17;2352;0
18;2352;0
19;2352;0
20;2352;0
1;2361;0
2;2361;1
3;2361;0
4;2361;0
5;2361;1
6;2361;1
7;2361;1
8;2361;1
9;2361;0
10;2361;0
11;2361;1
12;2361;0
13;2361;1
14;2361;0
15;2361;0
16;2361;1
17;2361;1
18;2361;0
19;2361;1
20;2361;0
1;2362;1
2;2362;0
3;2362;0
4;2362;0
5;2362;0
6;2362;1
7;2362;1
8;2362;0
9;2362;0
10;2362;0
11;2362;1
12;2362;0
13;2362;0
14;2362;0
15;2362;1
16;2362;1
17;2362;1
18;2362;0
19;2362;0
20;2362;1
1;2363;0
2;2363;1
3;2363;1
4;2363;1
5;2363;0
6;2363;0
7;2363;0
8;2363;1
9;2363;0
10;2363;1
11;2363;0
12;2363;0
13;2363;1
14;2363;0
15;2363;0
16;2363;1
17;2363;0
18;2363;0
19;2363;1
20;2363;1
1;2364;0
2;2364;0
3;2364;0
4;2364;0
5;2364;0
6;2364;0
7;2364;0
8;2364;1
9;2364;0
10;2364;0
11;2364;1
12;2364;1
13;2364;0
14;2364;0
15;2364;0
16;2364;0
17;2364;0
18;2364;0
19;2364;1
20;2364;0
1;2365;0
2;2365;0
3;2365;0
4;2365;0
5;2365;0
6;2365;0
7;2365;0
8;2365;0
9;2365;0
10;2365;0
11;2365;1
12;2365;0
13;2365;0
14;2365;0
15;2365;0
16;2365;0
17;2365;0
18;2365;0
19;2365;0
20;2365;0
1;2369;0
2;2369;0
3;2369;0
4;2369;0
5;2369;0
6;2369;0
7;2369;0
8;2369;0
9;2369;1
10;2369;1
11;2369;0
12;2369;0
13;2369;1
14;2369;0
15;2369;0
16;2369;0
17;2369;1
18;2369;0
19;2369;1
20;2369;0
1;2370;0
2;2370;1
3;2370;0
4;2370;0
5;2370;1
6;2370;0
7;2370;0
8;2370;1
9;2370;0
10;2370;0
11;2370;1
12;2370;0
13;2370;1
14;2370;1
15;2370;1
16;2370;0
17;2370;0
18;2370;1
19;2370;1
20;2370;1
1;2391;1
2;2391;0
3;2391;1
4;2391;0
5;2391;0
6;2391;0
7;2391;0
8;2391;0
9;2391;0
10;2391;0
11;2391;0
12;2391;1
13;2391;0
14;2391;0
15;2391;1
16;2391;0
17;2391;0
18;2391;0
19;2391;0
20;2391;1
1;2399;0
2;2399;0
3;2399;1
4;2399;0
5;2399;0
6;2399;0
7;2399;0
8;2399;1
9;2399;0
10;2399;1
11;2399;1
12;2399;0
13;2399;0
14;2399;0
15;2399;0
16;2399;0
17;2399;0
18;2399;0
19;2399;1
20;2399;1
1;2410;0
2;2410;0
3;2410;0
4;2410;0
5;2410;1
6;2410;0
7;2410;1
8;2410;0
9;2410;0
10;2410;0
11;2410;0
12;2410;0
13;2410;0
14;2410;0
15;2410;0
16;2410;0
17;2410;0
18;2410;0
19;2410;0
20;2410;0
1;2420;1
2;2420;0
3;2420;1
4;2420;0
5;2420;1
6;2420;0
7;2420;0
8;2420;0
9;2420;0
10;2420;0
11;2420;0
12;2420;0
13;2420;0
14;2420;0
15;2420;0
16;2420;0
17;2420;0
18;2420;0
19;2420;0
20;2420;0
1;2431;0
2;2431;0
3;2431;0
4;2431;0
5;2431;0
6;2431;0
7;2431;0
8;2431;0
9;2431;0
10;2431;0
11;2431;0
12;2431;0
13;2431;1
14;2431;0
15;2431;0
16;2431;0
17;2431;1
18;2431;0
19;2431;0
20;2431;0
1;2432;0
2;2432;0
3;2432;0
4;2432;0
5;2432;0
6;2432;0
7;2432;0
8;2432;0
9;2432;0
10;2432;0
11;2432;1
12;2432;1
13;2432;0
14;2432;0
15;2432;0
16;2432;0
17;2432;1
18;2432;0
19;2432;0
20;2432;0
1;2433;0
2;2433;1
3;2433;0
4;2433;0
5;2433;0
6;2433;0
7;2433;1
8;2433;1
9;2433;1
10;2433;0
11;2433;0
12;2433;0
13;2433;1
14;2433;0
15;2433;0
16;2433;0
17;2433;1
18;2433;0
19;2433;0
20;2433;0
1;2434;0
2;2434;0
3;2434;0
4;2434;0
5;2434;1
6;2434;0
7;2434;0
8;2434;0
9;2434;0
10;2434;0
11;2434;0
12;2434;0
13;2434;0
14;2434;0
15;2434;0
16;2434;0
17;2434;0
18;2434;1
19;2434;0
20;2434;0
1;2441;1
2;2441;0
3;2441;1
4;2441;0
5;2441;0
6;2441;0
7;2441;0
8;2441;0
9;2441;0
10;2441;0
11;2441;0
12;2441;0
13;2441;0
14;2441;0
15;2441;0
16;2441;0
17;2441;0
18;2441;0
19;2441;0
20;2441;0
1;2442;0
2;2442;0
3;2442;0
4;2442;0
5;2442;0
6;2442;0
7;2442;1
8;2442;1
9;2442;0
10;2442;0
11;2442;1
12;2442;0
13;2442;0
14;2442;0
15;2442;0
16;2442;0
17;2442;0
18;2442;0
19;2442;1
20;2442;0
1;2443;1
2;2443;0
3;2443;0
4;2443;0
5;2443;0
6;2443;0
7;2443;0
8;2443;0
9;2443;0
10;2443;0
11;2443;0
12;2443;0
13;2443;1
14;2443;0
15;2443;0
16;2443;0
17;2443;0
18;2443;0
19;2443;0
20;2443;0
1;2444;1
2;2444;0
3;2444;0
4;2444;0
5;2444;0
6;2444;0
7;2444;1
8;2444;0
9;2444;0
10;2444;0
11;2444;0
12;2444;0
13;2444;0
14;2444;0
15;2444;0
16;2444;0
17;2444;0
18;2444;0
19;2444;0
20;2444;0
1;2445;1
2;2445;0
3;2445;0
4;2445;0
5;2445;0
6;2445;0
7;2445;1
8;2445;0
9;2445;0
10;2445;0
11;2445;0
12;2445;0
13;2445;0
14;2445;0
15;2445;0
16;2445;0
17;2445;0
18;2445;0
19;2445;0
20;2445;0
1;2451;0
2;2451;1
3;2451;0
4;2451;1
5;2451;0
6;2451;1
7;2451;0
8;2451;1
9;2451;0
10;2451;0
11;2451;0
12;2451;1
13;2451;0
14;2451;0
15;2451;1
16;2451;1
17;2451;0
18;2451;0
19;2451;0
20;2451;0
1;2452;0
2;2452;0
3;2452;0
4;2452;1
5;2452;1
6;2452;1
7;2452;1
8;2452;0
9;2452;0
10;2452;0
11;2452;0
12;2452;0
13;2452;0
14;2452;0
15;2452;0
16;2452;0
17;2452;0
18;2452;0
19;2452;0
20;2452;0
1;2453;1
2;2453;1
3;2453;0
4;2453;0
5;2453;1
6;2453;0
7;2453;1
8;2453;0
9;2453;0
10;2453;1
11;2453;0
12;2453;1
13;2453;1
14;2453;0
15;2453;0
16;2453;0
17;2453;0
18;2453;0
19;2453;1
20;2453;0
1;2454;0
2;2454;0
3;2454;0
4;2454;0
5;2454;0
6;2454;0
7;2454;0
8;2454;0
9;2454;1
10;2454;0
11;2454;0
12;2454;0
13;2454;1
14;2454;0
15;2454;0
16;2454;0
17;2454;0
18;2454;0
19;2454;0
20;2454;0
1;2511;0
2;2511;1
3;2511;1
4;2511;0
5;2511;1
6;2511;0
7;2511;1
8;2511;0
9;2511;0
10;2511;1
11;2511;1
12;2511;1
13;2511;1
14;2511;1
15;2511;1
16;2511;1
17;2511;1
18;2511;1
19;2511;1
20;2511;0
1;2512;0
2;2512;0
3;2512;1
4;2512;0
5;2512;0
6;2512;1
7;2512;1
8;2512;1
9;2512;0
10;2512;0
11;2512;1
12;2512;1
13;2512;1
14;2512;0
15;2512;0
16;2512;1
17;2512;1
18;2512;0
19;2512;0
20;2512;0
1;2521;0
2;2521;1
3;2521;0
4;2521;1
5;2521;0
6;2521;1
7;2521;0
8;2521;1
9;2521;0
10;2521;1
11;2521;0
12;2521;0
13;2521;0
14;2521;0
15;2521;0
16;2521;0
17;2521;1
18;2521;1
19;2521;0
20;2521;1
1;2529;0
2;2529;1
3;2529;1
4;2529;0
5;2529;1
6;2529;0
7;2529;0
8;2529;0
9;2529;1
10;2529;0
11;2529;1
12;2529;1
13;2529;1
14;2529;0
15;2529;0
16;2529;0
17;2529;1
18;2529;0
19;2529;0
20;2529;0
1;2530;0
2;2530;0
3;2530;1
4;2530;0
5;2530;1
6;2530;0
7;2530;0
8;2530;0
9;2530;0
10;2530;0
11;2530;0
12;2530;0
13;2530;0
14;2530;0
15;2530;0
16;2530;1
17;2530;1
18;2530;0
19;2530;0
20;2530;0
1;2540;0
2;2540;0
3;2540;0
4;2540;0
5;2540;0
6;2540;0
7;2540;0
8;2540;0
9;2540;0
10;2540;1
11;2540;0
12;2540;1
13;2540;0
14;2540;0
15;2540;0
16;2540;0
17;2540;0
18;2540;0
19;2540;0
20;2540;0
1;2550;0
2;2550;0
3;2550;1
4;2550;0
5;2550;1
6;2550;0
7;2550;0
8;2550;1
9;2550;1
10;2550;1
11;2550;1
12;2550;1
13;2550;1
14;2550;0
15;2550;0
16;2550;0
17;2550;1
18;2550;0
19;2550;1
20;2550;0
1;2561;0
2;2561;0
3;2561;0
4;2561;0
5;2561;1
6;2561;0
7;2561;1
8;2561;1
9;2561;0
10;2561;1
11;2561;1
12;2561;0
13;2561;1
14;2561;0
15;2561;0
16;2561;1
17;2561;1
18;2561;1
19;2561;0
20;2561;0
1;2562;0
2;2562;0
3;2562;0
4;2562;1
5;2562;1
6;2562;0
7;2562;1
8;2562;1
9;2562;0
10;2562;1
11;2562;1
12;2562;1
13;2562;1
14;2562;1
15;2562;0
16;2562;1
17;2562;1
18;2562;0
19;2562;1
20;2562;1
1;2571;0
2;2571;0
3;2571;0
4;2571;0
5;2571;0
6;2571;0
7;2571;0
8;2571;0
9;2571;0
10;2571;0
11;2571;0
12;2571;0
13;2571;1
14;2571;0
15;2571;1
16;2571;0
17;2571;0
18;2571;0
19;2571;0
20;2571;0
1;2572;0
2;2572;0
3;2572;0
4;2572;0
5;2572;0
6;2572;0
7;2572;0
8;2572;1
9;2572;1
10;2572;0
11;2572;0
12;2572;1
13;2572;0
14;2572;0
15;2572;1
16;2572;0
17;2572;0
18;2572;0
19;2572;1
20;2572;0
1;2573;0
2;2573;0
3;2573;1
4;2573;1
5;2573;1
6;2573;1
7;2573;1
8;2573;0
9;2573;0
10;2573;1
11;2573;1
12;2573;0
13;2573;1
14;2573;1
15;2573;0
16;2573;0
17;2573;1
18;2573;0
19;2573;1
20;2573;0
1;2591;0
2;2591;0
3;2591;1
4;2591;0
5;2591;0
6;2591;1
7;2591;1
8;2591;0
9;2591;0
10;2591;0
11;2591;1
12;2591;1
13;2591;0
14;2591;1
15;2591;0
16;2591;1
17;2591;0
18;2591;1
19;2591;0
20;2591;1
1;2592;0
2;2592;0
3;2592;1
4;2592;0
5;2592;0
6;2592;0
7;2592;0
8;2592;1
9;2592;0
10;2592;1
11;2592;1
12;2592;0
13;2592;1
14;2592;1
15;2592;1
16;2592;0
17;2592;0
18;2592;0
19;2592;0
20;2592;0
1;2593;0
2;2593;0
3;2593;0
4;2593;0
5;2593;1
6;2593;0
7;2593;1
8;2593;1
9;2593;0
10;2593;0
11;2593;1
12;2593;1
13;2593;0
14;2593;1
15;2593;0
16;2593;0
17;2593;0
18;2593;0
19;2593;1
20;2593;0
1;2594;0
2;2594;0
3;2594;1
4;2594;0
5;2594;1
6;2594;1
7;2594;0
8;2594;0
9;2594;0
10;2594;0
11;2594;1
12;2594;0
13;2594;1
14;2594;0
15;2594;0
16;2594;0
17;2594;1
18;2594;1
19;2594;1
20;2594;0
1;2599;0
2;2599;1
3;2599;0
4;2599;0
5;2599;1
6;2599;0
7;2599;0
8;2599;1
9;2599;0
10;2599;1
11;2599;1
12;2599;1
13;2599;1
14;2599;0
15;2599;0
16;2599;0
17;2599;1
18;2599;0
19;2599;1
20;2599;0
1;2611;0
2;2611;0
3;2611;0
4;2611;0
5;2611;0
6;2611;0
7;2611;1
8;2611;0
9;2611;0
10;2611;0
11;2611;1
12;2611;0
13;2611;1
14;2611;1
15;2611;0
16;2611;1
17;2611;0
18;2611;0
19;2611;0
20;2611;0
1;2612;0
2;2612;1
3;2612;0
4;2612;0
5;2612;0
6;2612;0
7;2612;0
8;2612;1
9;2612;1
10;2612;1
11;2612;1
12;2612;0
13;2612;0
14;2612;0
15;2612;0
16;2612;0
17;2612;0
18;2612;1
19;2612;0
20;2612;0
1;2620;0
2;2620;0
3;2620;0
4;2620;0
5;2620;1
6;2620;0
7;2620;0
8;2620;0
9;2620;0
10;2620;0
11;2620;1
12;2620;0
13;2620;1
14;2620;0
15;2620;0
16;2620;0
