"ind1_2d";"ind2_2d";"ind1";"ind2";"egk_coagg";"egk_coagg_mne";"egk_coagg_local";"coagg_porter_emp";"coagg_porter_emp_mne";"coagg_porter_emp_local";"coagg_porter_emp_mixed";"coagg_porter_rca01";"coagg_porter_rca01_mne";"coagg_porter_rca01_local";"coagg_porter_rca01_mixed";"coagg_mat";"coagg_mat_mne";"coagg_mat_local";"coagg_mat_mixed"
47;15;478;151;0.011709617858703;-0.00821058405534825;0.000691615015970023;0.206421999745479;-0.0102794007679936;0.0333851728595963;-0.0155085139014515;0.102643881800959;-0.0165407923394712;0.231212914501074;-0.030110529729094;4.5898360764553e-06;0;8.383204560534e-06;0
47;15;478;152;0.000289726581810539;-0.00270201464527253;-0.000984051609024843;0.0190987175501117;-0.0248414996544387;0.035878535964899;-0.0158967034198775;0.0148430211265314;-0.0266274053954597;0.0341354427272516;-0.0280114870650279;1.85492363650373e-06;0;2.00168719676465e-06;0
47;15;479;151;-0.00759114116183452;-0.0186072732786256;-0.00228456205470618;0.00533108128435408;-0.0244949871561417;0.0192486767360834;-0.00626605214305272;-0.11119339407131;-0.0453742606486515;0.0598085377492659;-0.00991231106999019;1.54559206847076e-07;0;9.94407474146528e-07;2.51696951117781e-06
47;15;479;152;-0.00220618010599309;-0.0106847958238003;-0.00258168130243527;0.013954807709051;-0.0347790806446267;0.0436364776799979;-0.00973562836549843;-0.0883371806481814;0.0177391572615057;-0.0429105594255472;0.00039032006245121;2.37220064807375e-07;7.37562326680024e-07;2.92309424460453e-07;5.43941901545542e-07
47;16;471;161;0.000621693332740301;-0.00738685497812346;0.000859146654728309;-0.0732294380003127;-0.0331249961709788;-0.0388055529861411;-0.0289162779379352;-0.118563392279518;-0.0545454545454545;-0.0478576100138746;-0.0779181569153615;1.44814463057808e-06;0;2.08704328895771e-06;1.62079976374392e-05
47;16;471;162;0.00144391456444629;-0.00328134545207946;0.00166118809204522;0.279500165963197;0.00957012774135713;0.334285273932936;0.0734674371350785;0.0710197490357934;0.0538262513676155;0.0322797612980603;-0.077719456541911;1.06187277584515e-06;8.15907913843922e-06;1.42754549170639e-06;1.28039899817178e-05
47;16;472;161;0.000468109392925785;-0.000503797355516335;0.000902135693305053;-0.0696592877961876;-0.038083858577728;-0.0287287480767842;-0.0839271467349069;-0.0968156951203772;-0.0606710935709257;-0.095483364335778;-0.0976821723125487;2.05575929250087e-06;0;3.08222984961817e-06;9.34802616427541e-06
47;16;472;162;0.00140387275993143;0.00644842962979114;0.00129791972396301;0.245545071928755;0.0332055513914984;0.258624508171065;-0.0158594620829603;0.0798262718991548;0.0373222575233916;0.103579335049687;-0.0612685587926695;1.6116421028639e-06;1.57367534893956e-05;2.02375157659634e-06;1.03884060289706e-05
47;16;473;161;0.00694711033189567;0.00943911176382809;0.00812054028292729;0.164622487911836;-0.01825728694037;0.258952541608519;-0.0501614793595651;0.209602101209102;-0.0309344112444873;0.233678844030206;-0.0754425659426676;1.52244942159027e-05;0;2.35622848208989e-05;2.34315780347701e-06
47;16;473;162;0.00409815756022242;0.00628156353267905;0.00363404610768146;0.218245535880691;-0.0218820216130929;0.219333455968426;0.000396866640016877;0.0967459643357467;-0.0327069952698296;0.0453266074213655;-0.0159191344124383;6.20933692853431e-06;0;7.67387647075395e-06;6.68724313882577e-06
