"reg";"ind";"rca01"
9;351;1
10;351;1
11;351;1
12;351;0
13;351;0
14;351;0
15;351;0
16;351;0
17;351;1
18;351;0
19;351;0
20;351;0
1;352;1
2;352;1
3;352;0
4;352;0
5;352;0
6;352;1
7;352;1
8;352;1
9;352;1
10;352;0
11;352;0
12;352;0
13;352;0
14;352;0
15;352;0
16;352;0
17;352;0
18;352;0
19;352;0
20;352;1
1;353;0
2;353;1
3;353;0
4;353;0
5;353;1
6;353;1
7;353;1
8;353;1
9;353;0
10;353;1
11;353;1
12;353;1
13;353;0
14;353;0
15;353;0
16;353;0
17;353;1
18;353;0
19;353;1
20;353;0
1;360;0
2;360;1
3;360;1
4;360;1
5;360;1
6;360;0
7;360;0
8;360;1
9;360;0
10;360;1
11;360;1
12;360;0
13;360;1
14;360;1
15;360;0
16;360;1
17;360;1
18;360;1
19;360;1
20;360;1
1;370;0
2;370;0
3;370;0
4;370;1
5;370;1
6;370;0
7;370;1
8;370;0
9;370;0
10;370;0
11;370;0
12;370;1
13;370;1
14;370;1
15;370;0
16;370;1
17;370;1
18;370;0
19;370;1
20;370;0
1;381;0
2;381;1
3;381;1
4;381;1
5;381;0
6;381;1
7;381;0
8;381;1
9;381;0
10;381;1
11;381;1
12;381;0
13;381;0
14;381;0
15;381;0
16;381;1
17;381;1
18;381;1
19;381;1
20;381;1
1;382;0
2;382;0
3;382;1
4;382;0
5;382;1
6;382;1
7;382;1
8;382;1
9;382;1
10;382;0
11;382;1
12;382;0
13;382;1
14;382;1
15;382;0
16;382;0
17;382;0
18;382;0
19;382;0
20;382;0
1;383;0
2;383;0
3;383;1
4;383;1
5;383;0
6;383;0
7;383;1
8;383;0
9;383;0
10;383;1
11;383;1
12;383;1
13;383;1
14;383;1
15;383;0
16;383;1
17;383;0
18;383;1
19;383;1
20;383;1
1;390;0
2;390;0
3;390;0
4;390;0
5;390;1
6;390;0
7;390;0
8;390;1
9;390;1
10;390;0
11;390;0
12;390;0
13;390;0
14;390;0
15;390;0
16;390;0
17;390;0
18;390;0
19;390;1
20;390;0
1;411;1
2;411;0
3;411;0
4;411;0
5;411;0
6;411;0
7;411;0
8;411;1
9;411;0
10;411;1
11;411;1
12;411;0
13;411;1
14;411;0
15;411;0
16;411;0
17;411;0
18;411;0
19;411;0
20;411;1
1;412;0
2;412;1
3;412;1
4;412;0
5;412;1
6;412;1
7;412;0
8;412;0
9;412;1
10;412;1
11;412;1
12;412;1
13;412;1
14;412;1
15;412;1
16;412;0
17;412;1
18;412;0
19;412;1
20;412;1
1;421;1
2;421;0
3;421;1
4;421;0
5;421;0
6;421;0
7;421;0
8;421;0
9;421;0
10;421;0
11;421;0
12;421;0
13;421;1
14;421;0
15;421;0
16;421;1
17;421;0
18;421;1
19;421;0
20;421;0
1;422;0
2;422;0
3;422;0
4;422;0
5;422;1
6;422;1
7;422;0
8;422;0
9;422;0
10;422;1
11;422;0
12;422;1
13;422;1
14;422;1
15;422;0
16;422;0
17;422;1
18;422;0
19;422;0
20;422;1
1;429;0
2;429;0
3;429;0
4;429;1
5;429;1
6;429;0
7;429;0
8;429;0
9;429;0
10;429;1
11;429;1
12;429;1
13;429;1
14;429;1
15;429;1
16;429;1
17;429;1
18;429;0
19;429;0
20;429;1
1;431;0
2;431;1
3;431;0
4;431;1
5;431;0
6;431;0
7;431;1
8;431;1
9;431;1
10;431;1
11;431;1
12;431;1
13;431;1
14;431;0
15;431;1
16;431;1
17;431;1
18;431;0
19;431;1
20;431;1
1;432;0
2;432;1
3;432;0
4;432;0
5;432;1
6;432;0
7;432;1
8;432;1
9;432;1
10;432;0
11;432;1
12;432;1
13;432;1
14;432;0
15;432;0
16;432;0
17;432;1
18;432;0
19;432;0
20;432;0
1;433;0
2;433;1
3;433;1
4;433;0
5;433;0
6;433;1
7;433;1
8;433;1
9;433;1
10;433;0
11;433;1
12;433;0
13;433;1
14;433;0
15;433;0
16;433;0
17;433;1
18;433;0
19;433;1
20;433;1
1;439;0
2;439;0
3;439;1
4;439;0
5;439;1
6;439;0
7;439;1
8;439;1
9;439;1
10;439;1
11;439;1
12;439;1
13;439;1
14;439;0
15;439;0
16;439;0
17;439;1
18;439;0
19;439;1
20;439;0
1;451;1
2;451;0
3;451;1
4;451;0
5;451;0
6;451;0
7;451;0
8;451;1
9;451;0
10;451;0
11;451;0
12;451;0
13;451;1
14;451;0
15;451;0
16;451;0
17;451;1
18;451;0
19;451;0
20;451;0
1;452;0
2;452;1
3;452;1
4;452;1
5;452;0
6;452;1
7;452;0
8;452;1
9;452;0
10;452;0
11;452;1
12;452;0
13;452;1
14;452;1
15;452;0
16;452;0
17;452;1
18;452;0
19;452;1
20;452;1
1;453;1
2;453;0
3;453;1
4;453;0
5;453;0
6;453;0
7;453;0
8;453;0
9;453;1
10;453;0
11;453;0
12;453;0
13;453;1
14;453;0
15;453;0
16;453;0
17;453;0
18;453;0
19;453;0
20;453;0
1;454;0
2;454;1
3;454;1
4;454;0
5;454;0
6;454;1
7;454;0
8;454;0
9;454;0
10;454;0
11;454;1
12;454;0
13;454;1
14;454;1
15;454;0
16;454;0
17;454;0
18;454;0
19;454;0
20;454;0
1;461;1
2;461;0
3;461;0
4;461;0
5;461;0
6;461;0
7;461;0
8;461;0
9;461;0
10;461;0
11;461;1
12;461;0
13;461;1
14;461;0
15;461;0
16;461;0
17;461;0
18;461;0
19;461;0
20;461;0
1;462;0
2;462;1
3;462;1
4;462;1
5;462;0
6;462;1
7;462;0
8;462;0
9;462;1
10;462;0
11;462;0
12;462;0
13;462;1
14;462;1
15;462;1
16;462;0
17;462;1
18;462;0
19;462;0
20;462;1
1;463;0
2;463;0
3;463;1
4;463;0
5;463;0
6;463;1
7;463;0
8;463;0
9;463;1
10;463;0
11;463;0
12;463;1
13;463;1
14;463;1
15;463;1
16;463;0
17;463;0
18;463;0
19;463;0
20;463;0
1;464;1
2;464;0
3;464;0
4;464;0
5;464;0
6;464;0
7;464;0
8;464;0
9;464;0
10;464;0
11;464;0
12;464;0
13;464;1
14;464;0
15;464;0
16;464;0
17;464;0
18;464;0
19;464;0
20;464;0
1;465;1
2;465;0
3;465;0
4;465;0
5;465;0
6;465;0
7;465;1
8;465;0
9;465;0
10;465;0
11;465;0
12;465;0
13;465;0
14;465;0
15;465;0
16;465;0
17;465;0
18;465;0
19;465;0
20;465;0
1;466;1
2;466;0
3;466;1
4;466;0
5;466;0
6;466;0
7;466;0
8;466;0
9;466;0
10;466;0
11;466;1
12;466;0
13;466;1
14;466;0
15;466;0
16;466;0
17;466;0
18;466;0
19;466;0
20;466;0
1;467;0
2;467;1
3;467;1
4;467;0
5;467;0
6;467;0
7;467;1
8;467;1
9;467;1
10;467;0
11;467;1
12;467;0
13;467;1
14;467;0
15;467;0
16;467;0
17;467;1
18;467;0
19;467;0
20;467;0
1;469;1
2;469;0
3;469;0
4;469;0
5;469;0
6;469;0
7;469;0
8;469;0
9;469;0
10;469;0
11;469;0
12;469;0
13;469;1
14;469;0
15;469;0
16;469;0
17;469;0
18;469;0
19;469;0
20;469;0
1;471;0
2;471;0
3;471;0
4;471;0
5;471;0
6;471;0
7;471;1
8;471;0
9;471;0
10;471;0
11;471;0
12;471;0
13;471;1
14;471;0
15;471;0
16;471;1
17;471;0
18;471;0
19;471;1
20;471;0
1;472;0
2;472;0
3;472;1
4;472;1
5;472;0
6;472;1
7;472;0
8;472;0
9;472;1
10;472;1
11;472;1
12;472;1
13;472;1
14;472;0
15;472;0
16;472;1
17;472;1
18;472;1
19;472;1
20;472;0
1;473;0
2;473;0
3;473;1
4;473;0
5;473;0
6;473;1
7;473;1
8;473;1
9;473;0
10;473;1
11;473;0
12;473;0
13;473;1
14;473;1
15;473;1
16;473;0
17;473;1
18;473;0
19;473;0
20;473;1
1;474;1
2;474;1
3;474;0
4;474;0
5;474;0
6;474;0
7;474;0
8;474;0
9;474;0
10;474;0
11;474;1
12;474;0
13;474;1
14;474;0
15;474;0
16;474;0
17;474;0
18;474;0
19;474;1
20;474;0
1;475;0
2;475;0
3;475;1
4;475;1
5;475;0
6;475;1
7;475;0
8;475;1
9;475;1
10;475;0
11;475;1
12;475;0
13;475;1
14;475;1
15;475;0
16;475;0
17;475;1
18;475;1
19;475;1
20;475;1
1;476;1
2;476;0
3;476;0
4;476;0
5;476;0
6;476;0
7;476;0
8;476;0
9;476;0
10;476;0
11;476;0
12;476;0
13;476;1
14;476;0
15;476;0
16;476;1
17;476;0
18;476;0
19;476;0
20;476;0
1;477;1
2;477;0
3;477;0
4;477;0
5;477;0
6;477;1
7;477;0
8;477;0
9;477;0
10;477;0
11;477;0
12;477;0
13;477;1
14;477;0
15;477;0
16;477;0
17;477;0
18;477;1
19;477;0
20;477;0
1;478;0
2;478;1
3;478;1
4;478;1
5;478;0
6;478;1
7;478;0
8;478;0
9;478;1
10;478;1
11;478;0
12;478;0
13;478;1
14;478;0
15;478;1
16;478;1
17;478;0
18;478;0
19;478;1
20;478;1
1;479;1
2;479;0
3;479;1
4;479;0
5;479;0
6;479;1
7;479;0
8;479;0
9;479;0
10;479;0
11;479;0
12;479;0
13;479;1
14;479;0
15;479;0
16;479;0
17;479;1
18;479;0
19;479;0
20;479;0
1;491;1
2;491;0
3;491;0
4;491;0
5;491;0
6;491;0
7;491;0
8;491;1
9;491;0
10;491;0
11;491;0
12;491;0
13;491;0
14;491;0
15;491;0
16;491;0
17;491;0
18;491;0
19;491;0
20;491;0
1;492;1
2;492;0
3;492;0
4;492;0
5;492;0
6;492;0
7;492;0
8;492;1
9;492;0
10;492;0
11;492;0
12;492;0
13;492;0
14;492;0
15;492;0
16;492;0
17;492;0
18;492;0
19;492;0
20;492;0
1;493;0
2;493;0
3;493;1
4;493;0
5;493;1
6;493;0
7;493;1
8;493;0
9;493;0
10;493;0
11;493;1
12;493;0
13;493;0
14;493;1
15;493;0
16;493;1
17;493;0
18;493;1
19;493;1
20;493;0
1;494;0
2;494;0
3;494;1
4;494;0
5;494;1
6;494;0
7;494;1
8;494;1
9;494;1
10;494;1
11;494;1
12;494;0
13;494;1
14;494;0
15;494;1
16;494;0
17;494;1
18;494;1
19;494;1
20;494;1
1;495;0
2;495;0
3;495;0
4;495;0
5;495;0
6;495;0
7;495;0
8;495;0
9;495;0
10;495;0
11;495;0
12;495;0
13;495;0
14;495;1
15;495;0
16;495;0
17;495;0
18;495;0
19;495;0
20;495;0
1;502;1
2;502;0
3;502;0
4;502;0
5;502;0
6;502;0
7;502;0
8;502;0
9;502;0
10;502;0
11;502;0
12;502;0
13;502;0
14;502;0
15;502;0
16;502;0
17;502;0
18;502;0
19;502;0
20;502;0
1;503;1
2;503;0
3;503;0
4;503;0
5;503;0
6;503;0
7;503;0
8;503;0
9;503;0
10;503;0
11;503;0
12;503;0
13;503;0
14;503;1
15;503;0
16;503;0
17;503;0
18;503;0
19;503;0
20;503;0
1;504;0
2;504;1
3;504;0
4;504;0
5;504;0
6;504;0
7;504;0
8;504;1
9;504;0
10;504;0
11;504;0
12;504;0
13;504;0
14;504;1
15;504;0
16;504;0
17;504;0
18;504;0
19;504;0
20;504;0
1;511;1
2;511;0
3;511;0
4;511;0
5;511;0
6;511;0
7;511;0
8;511;0
9;511;0
10;511;0
11;511;0
12;511;0
13;511;0
14;511;0
15;511;0
16;511;0
17;511;0
18;511;0
19;511;0
20;511;0
1;512;1
2;512;0
3;512;0
4;512;0
5;512;0
6;512;0
7;512;0
8;512;0
9;512;0
10;512;0
11;512;0
12;512;0
13;512;1
14;512;0
15;512;0
16;512;0
17;512;0
18;512;0
19;512;0
20;512;0
1;521;0
2;521;0
3;521;1
4;521;0
5;521;0
6;521;1
7;521;0
8;521;1
9;521;0
10;521;1
11;521;0
12;521;0
13;521;1
14;521;0
15;521;0
16;521;1
17;521;0
18;521;0
19;521;0
20;521;1
1;522;1
2;522;0
3;522;0
4;522;0
5;522;0
6;522;0
7;522;0
8;522;0
9;522;0
10;522;0
11;522;0
12;522;0
13;522;1
14;522;0
15;522;0
16;522;0
17;522;0
18;522;0
19;522;0
20;522;0
1;531;1
2;531;0
3;531;0
4;531;0
5;531;0
6;531;0
7;531;0
8;531;0
9;531;0
10;531;0
11;531;0
12;531;0
13;531;0
14;531;0
15;531;0
16;531;0
17;531;0
18;531;0
19;531;0
20;531;0
1;532;1
2;532;0
3;532;0
4;532;0
5;532;0
6;532;1
7;532;0
8;532;0
9;532;0
10;532;0
11;532;0
12;532;1
13;532;1
14;532;0
15;532;0
16;532;0
17;532;1
18;532;0
19;532;0
20;532;1
1;551;1
2;551;0
3;551;0
4;551;0
5;551;0
6;551;0
7;551;0
8;551;0
9;551;1
10;551;1
11;551;0
12;551;0
13;551;0
14;551;1
15;551;0
16;551;0
17;551;0
18;551;0
19;551;1
20;551;1
1;552;0
2;552;1
3;552;0
4;552;1
5;552;0
6;552;0
7;552;0
8;552;0
9;552;1
10;552;1
11;552;0
12;552;1
13;552;0
14;552;1
15;552;0
16;552;0
17;552;0
18;552;0
19;552;1
20;552;1
1;553;0
2;553;0
3;553;0
4;553;1
5;553;0
6;553;0
7;553;0
8;553;1
9;553;1
10;553;1
11;553;1
12;553;0
13;553;0
14;553;1
15;553;0
16;553;0
17;553;0
18;553;1
19;553;1
20;553;1
1;559;0
2;559;1
3;559;0
4;559;1
5;559;1
6;559;1
7;559;0
8;559;1
9;559;1
10;559;0
11;559;0
12;559;0
13;559;0
14;559;1
15;559;0
16;559;0
17;559;1
18;559;0
19;559;0
20;559;1
1;561;1
2;561;0
3;561;0
4;561;0
5;561;0
6;561;1
7;561;0
8;561;1
9;561;0
10;561;0
11;561;0
12;561;0
13;561;1
14;561;1
15;561;0
16;561;0
17;561;0
18;561;1
19;561;1
20;561;1
1;562;1
2;562;0
3;562;1
4;562;1
5;562;0
6;562;1
7;562;0
8;562;0
9;562;0
10;562;0
11;562;0
12;562;0
13;562;1
14;562;0
15;562;0
16;562;1
17;562;0
18;562;0
19;562;0
20;562;0
1;563;0
2;563;1
3;563;1
4;563;1
5;563;1
6;563;1
7;563;0
8;563;1
9;563;1
10;563;1
11;563;1
12;563;1
13;563;0
14;563;1
15;563;0
16;563;1
17;563;1
18;563;1
19;563;1
20;563;1
1;581;1
2;581;0
3;581;0
4;581;0
5;581;0
6;581;0
7;581;0
8;581;1
9;581;1
10;581;0
11;581;0
12;581;0
13;581;0
14;581;0
15;581;0
16;581;0
17;581;0
18;581;0
19;581;0
20;581;0
1;582;1
2;582;1
3;582;0
4;582;0
5;582;0
6;582;0
7;582;0
8;582;0
9;582;0
10;582;0
11;582;0
12;582;0
13;582;0
14;582;0
15;582;0
16;582;0
17;582;0
18;582;0
19;582;0
20;582;0
1;591;1
2;591;0
3;591;0
4;591;0
5;591;0
6;591;0
7;591;0
8;591;0
9;591;0
10;591;0
11;591;0
12;591;0
13;591;0
14;591;0
15;591;0
16;591;0
17;591;0
18;591;0
19;591;0
20;591;0
1;592;1
2;592;0
3;592;0
4;592;0
5;592;0
6;592;0
7;592;0
8;592;0
9;592;0
10;592;0
11;592;0
12;592;0
13;592;0
14;592;0
15;592;0
16;592;0
17;592;1
18;592;0
19;592;0
20;592;0
1;601;1
2;601;0
3;601;1
4;601;0
5;601;0
6;601;1
7;601;0
8;601;0
9;601;0
10;601;1
11;601;1
12;601;0
13;601;1
14;601;0
15;601;0
16;601;0
17;601;0
18;601;1
19;601;0
20;601;0
1;602;1
2;602;0
3;602;0
4;602;0
5;602;0
6;602;1
7;602;0
8;602;0
9;602;0
10;602;0
11;602;0
12;602;0
13;602;1
14;602;0
15;602;0
16;602;0
17;602;0
18;602;1
19;602;0
20;602;0
1;611;1
2;611;0
3;611;0
4;611;0
5;611;0
6;611;1
7;611;0
8;611;0
9;611;0
10;611;0
11;611;0
12;611;0
13;611;1
14;611;0
15;611;0
16;611;0
17;611;1
18;611;0
19;611;0
20;611;0
1;612;1
2;612;0
3;612;0
4;612;0
5;612;0
6;612;0
7;612;0
8;612;0
9;612;0
10;612;0
11;612;0
12;612;0
13;612;1
14;612;0
15;612;0
16;612;0
17;612;0
18;612;0
19;612;0
20;612;0
1;613;1
2;613;0
3;613;0
4;613;0
5;613;0
6;613;0
7;613;0
8;613;0
9;613;0
10;613;0
11;613;0
12;613;0
13;613;1
14;613;0
15;613;0
16;613;0
17;613;0
18;613;0
19;613;0
20;613;0
1;619;1
2;619;0
3;619;1
4;619;0
5;619;0
6;619;0
7;619;0
8;619;0
9;619;0
10;619;0
11;619;0
12;619;1
13;619;0
14;619;1
15;619;0
16;619;0
17;619;0
18;619;0
19;619;0
20;619;0
1;620;1
2;620;0
3;620;0
4;620;0
5;620;0
6;620;0
7;620;0
8;620;0
9;620;0
10;620;0
11;620;0
12;620;0
13;620;0
14;620;0
15;620;0
16;620;0
17;620;0
18;620;0
19;620;0
20;620;0
1;631;1
2;631;0
3;631;0
4;631;0
5;631;0
6;631;0
7;631;0
8;631;0
9;631;0
10;631;0
11;631;1
12;631;0
13;631;1
14;631;0
15;631;0
16;631;0
17;631;0
18;631;0
19;631;0
20;631;0
1;639;1
2;639;0
3;639;0
4;639;0
5;639;0
6;639;0
7;639;0
8;639;0
9;639;0
10;639;0
11;639;0
12;639;0
13;639;0
14;639;0
15;639;0
16;639;0
17;639;0
18;639;0
19;639;0
20;639;0
1;641;1
2;641;0
3;641;0
4;641;0
5;641;0
6;641;0
7;641;0
8;641;0
9;641;0
10;641;0
11;641;0
12;641;0
13;641;0
14;641;0
15;641;0
16;641;0
17;641;0
18;641;0
19;641;0
20;641;0
1;642;1
2;642;0
3;642;0
4;642;0
5;642;0
6;642;0
7;642;0
8;642;0
9;642;1
10;642;0
11;642;0
12;642;0
13;642;1
14;642;0
15;642;0
16;642;0
17;642;0
18;642;0
19;642;0
20;642;0
1;643;1
2;643;0
3;643;0
4;643;0
5;643;0
6;643;0
7;643;0
8;643;0
9;643;0
10;643;0
11;643;0
12;643;0
13;643;0
14;643;0
15;643;0
16;643;0
17;643;0
18;643;0
19;643;0
20;643;0
1;649;1
2;649;0
3;649;0
4;649;0
5;649;0
6;649;1
7;649;0
8;649;0
9;649;0
10;649;0
11;649;0
12;649;0
13;649;0
14;649;0
15;649;0
16;649;0
17;649;0
18;649;0
19;649;0
20;649;0
1;651;1
2;651;0
3;651;0
4;651;0
5;651;0
6;651;0
7;651;0
8;651;0
9;651;0
10;651;0
11;651;0
12;651;0
13;651;0
14;651;0
15;651;0
16;651;0
17;651;0
18;651;0
19;651;0
20;651;0
1;652;1
2;652;0
3;652;0
4;652;0
5;652;0
6;652;0
7;652;0
8;652;0
9;652;0
10;652;0
11;652;0
12;652;0
13;652;0
14;652;0
15;652;0
16;652;0
17;652;0
18;652;0
19;652;0
20;652;0
1;653;1
2;653;0
3;653;0
4;653;0
5;653;0
6;653;0
7;653;0
8;653;0
9;653;0
10;653;0
11;653;0
12;653;0
13;653;0
14;653;0
15;653;0
16;653;0
17;653;0
18;653;0
19;653;0
20;653;0
1;661;1
2;661;0
3;661;0
4;661;0
5;661;0
6;661;0
7;661;0
8;661;1
9;661;0
10;661;0
11;661;1
12;661;0
13;661;0
14;661;0
15;661;1
16;661;0
17;661;0
18;661;0
19;661;0
20;661;0
1;662;1
2;662;1
3;662;1
4;662;1
5;662;0
6;662;1
7;662;0
8;662;0
9;662;0
10;662;0
11;662;0
12;662;0
13;662;0
14;662;1
15;662;0
16;662;0
17;662;1
18;662;1
19;662;0
20;662;0
1;663;1
2;663;0
3;663;0
4;663;0
5;663;0
6;663;0
7;663;0
8;663;0
9;663;0
10;663;0
11;663;0
12;663;0
13;663;0
14;663;0
15;663;0
16;663;0
17;663;0
18;663;0
19;663;0
20;663;0
1;681;1
2;681;0
3;681;0
4;681;0
5;681;0
6;681;0
7;681;0
8;681;1
9;681;0
10;681;0
11;681;0
12;681;0
13;681;1
14;681;0
15;681;0
16;681;0
17;681;0
18;681;0
19;681;0
20;681;1
1;682;1
2;682;0
3;682;0
4;682;0
5;682;0
6;682;1
7;682;1
8;682;0
9;682;0
10;682;0
11;682;0
12;682;1
13;682;0
14;682;1
15;682;0
16;682;0
17;682;0
18;682;0
19;682;1
20;682;1
1;683;1
2;683;0
3;683;0
4;683;0
5;683;0
6;683;1
7;683;0
8;683;0
9;683;0
10;683;0
11;683;0
12;683;0
13;683;0
14;683;0
15;683;1
16;683;0
17;683;0
18;683;0
19;683;0
20;683;0
1;691;1
2;691;1
3;691;0
4;691;0
5;691;0
6;691;1
7;691;0
8;691;0
9;691;0
10;691;0
11;691;0
12;691;0
13;691;0
14;691;0
15;691;0
16;691;0
17;691;0
18;691;0
19;691;0
20;691;1
1;692;1
2;692;0
3;692;0
4;692;0
5;692;0
6;692;0
7;692;0
8;692;0
9;692;0
10;692;0
11;692;0
12;692;0
13;692;0
14;692;0
15;692;0
16;692;0
17;692;0
18;692;0
19;692;0
20;692;0
1;701;1
2;701;0
3;701;0
4;701;0
5;701;0
6;701;0
7;701;0
8;701;0
9;701;0
10;701;1
11;701;0
12;701;1
13;701;0
14;701;0
15;701;0
16;701;0
17;701;0
18;701;0
19;701;0
20;701;0
1;702;1
2;702;0
3;702;0
4;702;0
5;702;0
6;702;0
7;702;0
8;702;0
9;702;0
10;702;0
11;702;0
12;702;0
13;702;1
14;702;0
15;702;0
16;702;0
17;702;0
18;702;0
19;702;0
20;702;0
1;711;1
2;711;0
3;711;0
4;711;0
5;711;0
6;711;0
7;711;1
8;711;1
9;711;0
10;711;0
11;711;0
12;711;1
13;711;1
14;711;0
15;711;0
16;711;0
17;711;0
18;711;0
19;711;0
20;711;0
1;712;1
2;712;0
3;712;0
4;712;0
5;712;0
6;712;0
7;712;1
8;712;0
9;712;0
10;712;0
11;712;0
12;712;0
13;712;1
14;712;0
15;712;0
16;712;0
17;712;0
18;712;1
19;712;1
20;712;0
1;721;1
2;721;0
3;721;0
4;721;0
5;721;0
6;721;1
7;721;0
8;721;0
9;721;0
10;721;0
11;721;0
12;721;0
13;721;0
14;721;0
15;721;0
16;721;0
17;721;0
18;721;0
19;721;0
20;721;0
1;722;1
2;722;1
3;722;0
4;722;0
5;722;0
6;722;0
7;722;0
8;722;0
9;722;0
10;722;0
11;722;0
12;722;0
13;722;0
14;722;0
15;722;0
16;722;0
17;722;0
18;722;0
19;722;0
20;722;0
1;731;1
2;731;0
3;731;0
4;731;0
5;731;0
6;731;0
7;731;0
8;731;0
9;731;1
10;731;0
11;731;0
12;731;0
13;731;1
14;731;0
15;731;0
16;731;0
17;731;0
18;731;0
19;731;1
20;731;0
1;732;1
2;732;0
3;732;0
4;732;0
5;732;0
6;732;0
7;732;0
8;732;0
9;732;0
10;732;0
11;732;0
12;732;1
13;732;0
14;732;0
15;732;0
16;732;0
17;732;0
18;732;0
19;732;0
20;732;0
1;741;1
2;741;1
3;741;0
4;741;0
5;741;0
6;741;0
7;741;0
8;741;1
9;741;0
10;741;0
11;741;1
12;741;0
13;741;1
14;741;0
15;741;0
16;741;0
17;741;0
18;741;0
19;741;0
20;741;0
1;742;1
2;742;0
3;742;0
4;742;0
5;742;0
6;742;1
7;742;0
8;742;0
9;742;0
10;742;0
11;742;0
12;742;0
13;742;0
14;742;0
15;742;0
16;742;0
17;742;0
18;742;0
19;742;0
20;742;0
1;743;1
2;743;0
3;743;0
4;743;0
5;743;0
6;743;1
7;743;0
8;743;0
9;743;0
10;743;0
11;743;0
12;743;0
13;743;1
14;743;0
15;743;0
16;743;0
17;743;0
18;743;0
19;743;0
20;743;0
1;749;1
2;749;0
3;749;0
4;749;0
5;749;1
6;749;0
7;749;1
8;749;1
9;749;0
10;749;0
11;749;0
12;749;0
13;749;1
14;749;0
15;749;0
16;749;0
17;749;1
18;749;0
19;749;1
20;749;0
1;750;1
2;750;0
3;750;0
4;750;1
5;750;0
6;750;0
7;750;0
8;750;0
9;750;1
10;750;0
11;750;1
12;750;0
13;750;1
14;750;1
15;750;0
16;750;0
17;750;1
18;750;1
19;750;0
20;750;0
1;771;1
2;771;0
3;771;0
4;771;0
5;771;0
6;771;0
7;771;1
8;771;1
9;771;0
10;771;0
11;771;0
12;771;0
13;771;1
14;771;0
15;771;0
16;771;0
17;771;0
18;771;0
19;771;0
20;771;0
1;772;1
2;772;0
3;772;0
4;772;0
5;772;0
6;772;1
7;772;0
8;772;1
9;772;1
10;772;0
11;772;0
12;772;0
13;772;1
14;772;0
15;772;0
16;772;1
17;772;0
18;772;1
19;772;1
20;772;0
1;773;0
2;773;0
3;773;1
4;773;0
5;773;0
6;773;0
7;773;1
8;773;0
9;773;0
10;773;1
11;773;0
12;773;0
13;773;1
14;773;0
15;773;0
16;773;0
17;773;0
18;773;0
19;773;0
20;773;0
1;774;1
2;774;0
3;774;0
4;774;0
5;774;1
6;774;0
7;774;0
8;774;0
9;774;0
10;774;0
11;774;0
12;774;0
13;774;1
14;774;0
15;774;0
16;774;0
17;774;0
18;774;0
19;774;0
20;774;0
1;781;1
2;781;0
3;781;0
4;781;0
5;781;1
6;781;0
7;781;1
8;781;0
9;781;0
10;781;1
11;781;1
12;781;1
13;781;0
14;781;0
15;781;0
16;781;1
17;781;0
18;781;1
19;781;0
20;781;1
1;782;1
2;782;0
3;782;0
4;782;0
5;782;0
6;782;0
7;782;1
8;782;0
9;782;1
10;782;0
11;782;0
12;782;0
13;782;1
14;782;0
15;782;0
16;782;0
17;782;0
18;782;0
19;782;0
20;782;1
1;783;1
2;783;0
3;783;0
4;783;0
5;783;0
6;783;0
7;783;1
8;783;0
9;783;0
10;783;0
11;783;1
12;783;0
13;783;1
14;783;0
15;783;0
16;783;0
17;783;0
18;783;0
19;783;0
20;783;0
1;791;1
2;791;1
3;791;0
4;791;0
5;791;0
6;791;0
7;791;0
8;791;0
9;791;0
10;791;0
11;791;0
12;791;0
13;791;0
14;791;0
15;791;0
16;791;0
17;791;0
18;791;0
19;791;0
20;791;0
1;799;1
2;799;0
3;799;0
4;799;0
5;799;0
6;799;0
7;799;0
8;799;0
9;799;0
10;799;0
11;799;0
12;799;0
13;799;0
14;799;0
15;799;0
16;799;0
17;799;0
18;799;0
19;799;0
20;799;1
1;801;1
2;801;0
3;801;0
4;801;0
5;801;0
6;801;0
7;801;0
8;801;0
9;801;0
10;801;0
11;801;1
12;801;0
13;801;1
14;801;0
15;801;0
16;801;0
17;801;0
18;801;0
19;801;0
20;801;0
1;802;1
2;802;0
3;802;0
4;802;0
5;802;0
6;802;0
7;802;0
8;802;1
9;802;0
10;802;0
11;802;0
12;802;0
13;802;1
14;802;0
15;802;0
16;802;1
17;802;1
18;802;1
19;802;1
20;802;0
1;803;1
2;803;0
3;803;0
4;803;0
5;803;0
6;803;0
7;803;0
8;803;0
9;803;0
10;803;0
11;803;1
12;803;0
13;803;1
14;803;0
15;803;0
16;803;0
17;803;0
18;803;0
19;803;0
20;803;0
1;811;1
2;811;0
3;811;0
4;811;0
5;811;0
6;811;0
7;811;0
8;811;0
9;811;0
10;811;0
11;811;0
12;811;1
13;811;0
14;811;1
15;811;0
16;811;0
17;811;0
18;811;0
19;811;0
20;811;0
1;812;1
2;812;0
3;812;0
4;812;0
5;812;1
6;812;0
7;812;0
8;812;0
9;812;0
10;812;0
11;812;0
12;812;0
13;812;1
14;812;0
15;812;0
16;812;0
17;812;1
18;812;0
19;812;0
20;812;0
1;813;0
2;813;1
3;813;1
4;813;0
5;813;1
6;813;1
7;813;0
8;813;0
9;813;0
10;813;0
11;813;1
12;813;1
13;813;1
14;813;1
15;813;0
16;813;0
17;813;0
18;813;0
19;813;1
20;813;0
1;821;1
2;821;0
3;821;0
4;821;0
5;821;0
6;821;0
7;821;0
8;821;0
9;821;0
10;821;0
11;821;0
12;821;0
13;821;0
14;821;0
15;821;0
16;821;0
17;821;0
18;821;0
19;821;0
