"y_values";"x_values";"AME";"SE";"z";"p";"lower";"upper";"dep_var";"x_var"
"io_norm3";0.1;0.420701201112669;0.0488528023094322;8.61160836686419;7.20425933073268e-18;0.324951468042083;0.516450934182768;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";0.2;0.449742654549132;0.0513088098764198;8.7654080387435;1.86101387493656e-18;0.349179235101976;0.550306073996768;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";0.3;0.478784107985599;0.0542848434497823;8.819848737862;1.14614444310015e-18;0.372387769917455;0.585180446053392;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";0.4;0.507825561422043;0.0576987583785337;8.80132563842093;1.35209390121233e-18;0.394738073047485;0.620913049796694;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";0.5;0.5368670148585;0.0614788506681903;8.73254800672908;2.48998510457818e-18;0.416370681737987;0.657363347979125;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";0.6;0.565908468294976;0.06556107976018;8.63177468042088;6.0407292602932e-18;0.437411113177818;0.694405823412839;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";0.7;0.594949921731422;0.0698935775146041;8.51222591384894;1.70625729070047e-17;0.457961027052039;0.731938816410604;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";0.8;0.623991375167887;0.0744312386238857;8.38346085198214;5.13937749901468e-17;0.478108828140293;0.769873922195338;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";0.9;0.65303282860435;0.0791399528500928;8.2516201373196;1.56261440000491e-16;0.497921371279661;0.808144285928421;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";1;0.6820742820408;0.0839903035359745;8.12086935426606;4.62856075888191e-16;0.51745631205984;0.846692252022035;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"sr_norm";-1;0.165364997348202;0.0397422281860105;4.16093925519785;3.16941387016259e-05;0.087471661438304;0.24325833325821;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";-0.9;0.194406450784679;0.0391266481955782;4.96864566095518;6.74221443229719e-07;0.117719629485452;0.271093272083657;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";-0.8;0.223447904221123;0.0393761860571852;5.67469647508812;1.38934775121117e-08;0.146271997700395;0.300623810741657;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";-0.7;0.252489357657588;0.0404750067630645;6.23815479848166;4.42762405497644e-10;0.173159802127827;0.33181891318707;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";-0.6;0.281530811094076;0.0423567958551924;6.64665032871138;2.99838200023793e-11;0.198513016717448;0.364548605470833;"coagg_porter_rca01_stand_nuts4";"io_norm3"
