"appln_id";"ctry_code";"IPC4d"
413983086;"HU";"H04L"
414069656;"HU";"H02K"
414106196;"HU";"G01D"
414106196;"HU";"G01P"
414106196;"HU";"G01R"
414106258;"HU";"A61B"
414140590;"HU";"A61F"
414140670;"HU";"H04L"
414272461;"HU";"B60G"
414272461;"HU";"F16K"
414274076;"HU";"F04B"
414274076;"HU";"F15B"
414337861;"HU";"H04W"
414353621;"HU";"F16K"
414470048;"HU";"G06F"
414470048;"HU";"H04M"
414470050;"HU";"G06F"
414470052;"HU";"G06F"
414470330;"HU";"H01J"
414470342;"HU";"F21K"
414470342;"HU";"F21V"
414470342;"HU";"F21Y"
414470342;"HU";"H01R"
414552482;"HU";"H04L"
414552684;"HU";"H04W"
414553527;"HU";"H04W"
414554700;"HU";"G06K"
414554700;"HU";"G06T"
414555218;"HU";"A43B"
414555218;"HU";"A43C"
414566533;"HU";"A61B"
414566533;"HU";"A61N"
414639807;"HU";"A63H"
414639991;"HU";"H01L"
414639991;"HU";"H01R"
414639991;"HU";"H05K"
414765627;"HU";"G02B"
414765629;"HU";"G01N"
414765629;"HU";"G02F"
414766561;"HU";"B60T"
414766561;"HU";"F16K"
414766585;"HU";"H01R"
414766585;"HU";"H05K"
414804567;"HU";"A63B"
414804569;"HU";"G01N"
414820250;"HU";"H04L"
414843803;"HU";"C08G"
414860773;"HU";"G06Q"
414860773;"HU";"H04L"
414860773;"HU";"H04W"
414958429;"HU";"G01N"
414958431;"HU";"G01C"
414958431;"HU";"G08G"
414958431;"HU";"H04W"
414958433;"HU";"B65D"
414959555;"HU";"H05B"
415013890;"HU";"B21D"
415013890;"HU";"B25B"
415088039;"HU";"A61K"
415088039;"HU";"A61N"
415088039;"HU";"A61P"
415088039;"HU";"A61Q"
415088583;"HU";"H04L"
415159840;"HU";"A61K"
415159840;"HU";"A61P"
415159840;"HU";"C07K"
415160093;"HU";"A61K"
415160093;"HU";"A61P"
415160093;"HU";"C07D"
415201717;"HU";"H04W"
415448448;"HU";"A61K"
415448448;"HU";"A61P"
415448448;"HU";"C07D"
415764343;"HU";"F01C"
415775132;"HU";"H04L"
415889872;"HU";"A61K"
415889872;"HU";"A61L"
415889872;"HU";"A61P"
415889872;"HU";"C12N"
415921255;"HU";"H04L"
415921637;"HU";"H02G"
416000077;"HU";"H04L"
416000077;"HU";"H04W"
416000079;"HU";"H04L"
416000302;"HU";"E05F"
416000801;"HU";"A47C"
416000801;"HU";"A47G"
416000801;"HU";"B60N"
416000801;"HU";"H04R"
416203082;"HU";"F41A"
416203082;"HU";"F41C"
416257228;"HU";"A61B"
416257748;"HU";"H04L"
416257748;"HU";"H04W"
416292230;"HU";"B01J"
416292230;"HU";"C07C"
416292230;"HU";"C08G"
416292546;"HU";"H04W"
416447199;"HU";"H04L"
416447207;"HU";"H04L"
416520999;"HU";"G02B"
416520999;"HU";"H04N"
416633394;"HU";"A61L"
416633394;"HU";"C08L"
416686423;"HU";"E05D"
416686423;"HU";"E05F"
416686929;"HU";"A61K"
416686929;"HU";"A61P"
416686929;"HU";"C07D"
416690310;"HU";"C07H"
416690310;"HU";"C12P"
416691299;"HU";"G06F"
416789188;"HU";"B62D"
416789188;"HU";"F16C"
416789188;"HU";"F16H"
416860019;"HU";"G01D"
416860545;"HU";"H04L"
416860547;"HU";"H04L"
417053371;"HU";"A61G"
417086270;"HU";"G01N"
417091908;"HU";"A47G"
417091908;"HU";"B29C"
417091908;"HU";"B29L"
417092606;"HU";"H04W"
417092618;"HU";"H04W"
417151382;"HU";"A23L"
417151382;"HU";"A61K"
417364644;"HU";"G21G"
417364644;"HU";"H05H"
417365090;"HU";"F23C"
417365090;"HU";"F23D"
417365090;"HU";"F23M"
417523236;"HU";"F28B"
417523236;"HU";"F28F"
417627552;"HU";"G06K"
417763127;"HU";"F04B"
417907347;"HU";"H04L"
417907347;"HU";"H04N"
417907347;"HU";"H04W"
417935799;"HU";"A62B"
417935799;"HU";"E04G"
417935846;"HU";"H04L"
417935846;"HU";"H04W"
418053268;"HU";"C22C"
418053268;"HU";"C23C"
418135005;"HU";"H04L"
418176825;"HU";"B28B"
418262843;"HU";"F01K"
418295320;"HU";"G06F"
418412412;"HU";"H02M"
418412412;"HU";"H03M"
418417462;"HU";"A47G"
418417462;"HU";"B29C"
418417462;"HU";"B29L"
418544631;"HU";"F21S"
418544631;"HU";"F21V"
418544631;"HU";"F21Y"
418613413;"HU";"C07C"
418613413;"HU";"C10G"
418613413;"HU";"C11B"
418708949;"HU";"A01N"
418709174;"HU";"A61K"
418709174;"HU";"A61P"
418709174;"HU";"C07B"
418709174;"HU";"C07D"
418891849;"HU";"H04L"
418891849;"HU";"H04W"
418892149;"HU";"A61F"
419197296;"HU";"F16J"
419197858;"HU";"B41M"
419197858;"HU";"B44C"
419206334;"HU";"A23L"
419206334;"HU";"A61K"
419206334;"HU";"C07H"
419206334;"HU";"C12P"
419206334;"HU";"C13K"
419208470;"HU";"C02F"
419406129;"HU";"G06F"
419433044;"HU";"H04W"
419445018;"HU";"A23L"
419445018;"HU";"A61K"
419445018;"HU";"C07H"
419447161;"HU";"H04W"
419500466;"HU";"H01F"
419500878;"HU";"A61F"
419500878;"HU";"G02C"
419515944;"HU";"F23D"
419515944;"HU";"F23G"
419515944;"HU";"F23N"
419530588;"HU";"B01L"
419530588;"HU";"B29C"
419530588;"HU";"B41M"
419530588;"HU";"G06K"
419531334;"HU";"H01J"
419701828;"HU";"F16M"
419744036;"HU";"F01C"
419853098;"HU";"B60S"
420077452;"HU";"A63B"
420254810;"HU";"H04L"
420255764;"HU";"C12N"
420255764;"HU";"C12P"
420283665;"HU";"E05B"
420283665;"HU";"E05C"
420376440;"HU";"H04L"
420376592;"HU";"C12Q"
420412776;"HU";"A61K"
420412776;"HU";"A61P"
420412776;"HU";"C07D"
420413551;"HU";"A47K"
420416176;"HU";"H04L"
420416658;"HU";"G10H"
420416658;"HU";"H04B"
420454791;"HU";"A61K"
420454791;"HU";"A61P"
420454791;"HU";"C07D"
420529523;"HU";"H04W"
420529607;"HU";"H04L"
420586879;"HU";"H05B"
420712720;"HU";"G01N"
420712721;"HU";"H01S"
420712721;"HU";"H05H"
420712722;"HU";"B08B"
420712722;"HU";"C11D"
420773577;"HU";"B60S"
420895028;"HU";"B60S"
420903621;"HU";"H04L"
420903621;"HU";"H04W"
420903744;"HU";"B60S"
420905104;"HU";"C03C"
420905104;"HU";"G01N"
420919427;"HU";"C12N"
420919427;"HU";"G01N"
420961435;"HU";"H03L"
420961435;"HU";"H04L"
421107161;"HU";"A63B"
421107161;"HU";"A63K"
421138725;"HU";"F01L"
421138725;"HU";"F02D"
421157375;"HU";"B01J"
421157375;"HU";"B29B"
421157375;"HU";"B29K"
421157375;"HU";"F26B"
421243119;"HU";"B60S"
421289003;"HU";"H04L"
421458451;"HU";"A24B"
421458451;"HU";"B65B"
421492036;"HU";"A01G"
421492036;"HU";"B27B"
421492036;"HU";"F16D"
421492036;"HU";"F16P"
421492256;"HU";"B60S"
421504692;"HU";"B65B"
421605870;"HU";"H04W"
421699517;"HU";"H01R"
421775222;"HU";"H04L"
421775222;"HU";"H04Q"
421778862;"HU";"G01R"
421778862;"HU";"H01M"
421778862;"HU";"H02J"
421912463;"HU";"H04W"
421912561;"HU";"H04L"
421912561;"HU";"H04W"
421986631;"HU";"B60J"
421986631;"HU";"B60R"
421986631;"HU";"B62D"
421986631;"HU";"E05B"
421986631;"HU";"G05B"
421988032;"HU";"G01R"
421988032;"HU";"H01M"
421988032;"HU";"H02J"
422047902;"HU";"B60T"
422047902;"HU";"B62D"
422047912;"HU";"F16D"
422048150;"HU";"F16D"
422048152;"HU";"B60T"
422084132;"HU";"B60K"
422084132;"HU";"B60T"
422084132;"HU";"B62D"
422084132;"HU";"F04B"
422290180;"HU";"G01B"
422290180;"HU";"G06T"
422319910;"HU";"H04L"
422325635;"HU";"G01S"
422408438;"HU";"A61K"
422408438;"HU";"A61P"
422408438;"HU";"B82Y"
422408464;"HU";"A61K"
422408464;"HU";"A61P"
422408464;"HU";"B82Y"
422408772;"HU";"A61K"
422408772;"HU";"A61P"
422408772;"HU";"B82Y"
422410925;"HU";"A61K"
422410925;"HU";"A61P"
422410925;"HU";"B82Y"
422503993;"HU";"B62M"
422503993;"HU";"G01C"
422503995;"HU";"A61B"
422503995;"HU";"G01C"
422503995;"HU";"G16H"
422503997;"HU";"G01C"
422503997;"HU";"G09B"
422504209;"HU";"C03C"
422504209;"HU";"G02B"
422585636;"HU";"H04W"
422585640;"HU";"H04W"
422585750;"HU";"H04J"
422585750;"HU";"H04L"
422585762;"HU";"H04B"
422594339;"HU";"A61F"
422594953;"HU";"A61B"
422617654;"HU";"B60L"
422617654;"HU";"G01C"
422617661;"HU";"H01L"
422617748;"HU";"H04L"
422617748;"HU";"H04W"
422673240;"HU";"B62D"
422673512;"HU";"B65D"
422673514;"HU";"B65D"
422673514;"HU";"F16J"
422677742;"HU";"E04B"
422678233;"HU";"C07C"
422782020;"HU";"B60T"
422782020;"HU";"B60W"
422787704;"HU";"B65D"
422868670;"HU";"H02B"
422868769;"HU";"B60T"
422929424;"HU";"B01J"
422929424;"HU";"C02F"
422929424;"HU";"C10G"
422955235;"HU";"G06T"
423040364;"HU";"E06B"
423185775;"HU";"F04B"
423185843;"HU";"H03K"
423186208;"HU";"H04L"
423215333;"HU";"A61M"
423223840;"HU";"B01D"
423223840;"HU";"B01J"
423223840;"HU";"B82B"
423223840;"HU";"B82Y"
423223840;"HU";"C01G"
423223840;"HU";"C02F"
423239371;"HU";"B60T"
423257502;"HU";"A61M"
423257908;"HU";"G01N"
423313464;"HU";"A61J"
423313464;"HU";"A61M"
423313574;"HU";"B60B"
423313574;"HU";"B60T"
423313574;"HU";"F16D"
423313588;"HU";"B62D"
423394041;"HU";"B62D"
423394333;"HU";"B65B"
423394333;"HU";"F15B"
423457889;"HU";"B60T"
423457889;"HU";"F16D"
423458051;"HU";"A61K"
423458051;"HU";"A61P"
423458051;"HU";"C07D"
423458088;"HU";"C07J"
423458274;"HU";"A61K"
423458274;"HU";"A61P"
423469128;"HU";"H04L"
423469128;"HU";"H04W"
423485441;"HU";"B01L"
423485441;"HU";"G01N"
423518234;"HU";"A47C"
423518782;"HU";"G06F"
423518782;"HU";"G16H"
423518782;"HU";"G16Z"
423518790;"HU";"A61M"
423518790;"HU";"G06F"
423518790;"HU";"G16Z"
423518806;"HU";"H01R"
423518806;"HU";"H02M"
423518828;"HU";"A61M"
423577107;"HU";"C07K"
423615336;"HU";"G06F"
423615336;"HU";"G16Z"
423615930;"HU";"H04L"
423616834;"HU";"H04W"
423617629;"HU";"A45D"
423618577;"HU";"F24J"
423618577;"HU";"F24S"
423618577;"HU";"F28D"
423618577;"HU";"F28F"
423854749;"HU";"H04W"
423868573;"HU";"H04L"
423868573;"HU";"H04W"
423979929;"HU";"A23K"
423979929;"HU";"A23L"
424016812;"HU";"A61K"
424109576;"HU";"A61K"
424109576;"HU";"C07K"
424263113;"HU";"A62C"
424371682;"HU";"G06F"
424371682;"HU";"H04L"
424371910;"HU";"B08B"
424371910;"HU";"B63C"
424371910;"HU";"E21B"
424403336;"HU";"A61K"
424403336;"HU";"A61P"
424415629;"HU";"A61K"
424415629;"HU";"A61P"
424454824;"HU";"F24F"
424480321;"HU";"A61M"
424480321;"HU";"F04B"
424507802;"HU";"A61K"
424509795;"HU";"A61K"
424509795;"HU";"A61P"
424509795;"HU";"C07F"
424510529;"HU";"G06F"
424510529;"HU";"G06K"
424510529;"HU";"G06N"
424510531;"HU";"H04L"
424510531;"HU";"H04W"
424540494;"HU";"A63F"
424540494;"HU";"B41J"
424540494;"HU";"B41M"
424540494;"HU";"B42D"
424621848;"HU";"A23L"
424621848;"HU";"A61K"
424621848;"HU";"A61P"
424621848;"HU";"C08B"
424621848;"HU";"C08L"
424622014;"HU";"A01D"
424842454;"HU";"H04N"
424842693;"HU";"A61K"
424842693;"HU";"A61P"
424842693;"HU";"C07D"
424858283;"HU";"G01B"
424858283;"HU";"G01K"
424858283;"HU";"G01N"
424860188;"HU";"H04L"
424860188;"HU";"H04W"
424860198;"HU";"H04L"
424860198;"HU";"H04W"
424868493;"HU";"G06Q"
424868493;"HU";"H04W"
424990647;"HU";"H04L"
425030265;"HU";"A61K"
425067266;"HU";"A61K"
425067266;"HU";"A61P"
425067266;"HU";"C07D"
425071444;"HU";"F01P"
425071444;"HU";"F02F"
425115347;"HU";"H04L"
425298393;"HU";"G06F"
425298393;"HU";"H04L"
425509469;"HU";"H04W"
425509829;"HU";"H04L"
425509829;"HU";"H04W"
425566232;"HU";"C04B"
425566238;"HU";"A01K"
425596121;"HU";"A61K"
425596493;"HU";"H04W"
425739675;"HU";"H05B"
425742517;"HU";"H05B"
425785814;"HU";"F02B"
425785814;"HU";"F02D"
425805815;"HU";"E04F"
425806085;"HU";"B60G"
425817523;"HU";"G06F"
425994979;"HU";"H04L"
425994979;"HU";"H04W"
426038241;"HU";"H04W"
426116623;"HU";"H04L"
426116623;"HU";"H04W"
426257499;"HU";"H04L"
426257499;"HU";"H04W"
426257553;"HU";"A61B"
426257553;"HU";"A61N"
426325071;"HU";"B60C"
426363287;"HU";"C07J"
426363888;"HU";"H04L"
426363976;"HU";"B60G"
426363976;"HU";"F16F"
426364632;"HU";"H05B"
436980622;"HU";"B65B"
436980639;"HU";"H04L"
436980748;"HU";"H05B"
437031775;"HU";"A61K"
437031775;"HU";"A61P"
437031775;"HU";"C07D"
437032308;"HU";"B01D"
437032308;"HU";"B60T"
437087264;"HU";"C05D"
437087264;"HU";"C05G"
437087266;"HU";"A61K"
437087266;"HU";"A61P"
437087685;"HU";"B62J"
437087685;"HU";"B62K"
437126706;"HU";"B60G"
437126706;"HU";"F16F"
437166626;"HU";"H04L"
437187563;"HU";"A01K"
437285946;"HU";"A61K"
437285946;"HU";"A61P"
437542326;"HU";"G01S"
437542622;"HU";"A47C"
437542622;"HU";"F16F"
437657876;"HU";"F03D"
437671272;"HU";"C07D"
437778549;"HU";"B60K"
437778549;"HU";"F16D"
437778662;"HU";"A61F"
437778662;"HU";"A61G"
437778663;"HU";"B01F"
437778677;"HU";"C12Q"
437789095;"HU";"E05B"
437789095;"HU";"E05C"
437789095;"HU";"E05D"
437946141;"HU";"C07H"
437946141;"HU";"C12P"
437946415;"HU";"C07C"
437946415;"HU";"C08F"
437946415;"HU";"C08G"
437946415;"HU";"C08L"
437946460;"HU";"C07H"
437946460;"HU";"C12P"
437947096;"HU";"C04B"
437947096;"HU";"C21D"
437947096;"HU";"F27D"
437947164;"HU";"C07J"
437948113;"HU";"H04W"
438011163;"HU";"B01J"
438011163;"HU";"C07K"
438021516;"HU";"B29B"
438144950;"HU";"C07C"
438144988;"HU";"A61K"
438144988;"HU";"C07H"
438260734;"HU";"F21V"
438260734;"HU";"H01J"
438261214;"HU";"A61K"
438261214;"HU";"A61P"
438261214;"HU";"C07D"
438274122;"HU";"B60T"
438274886;"HU";"E01B"
438274888;"HU";"A61K"
438274888;"HU";"A61P"
438274888;"HU";"C07D"
438311815;"HU";"G06F"
438311815;"HU";"G16B"
438321663;"HU";"H04L"
438321820;"HU";"F16D"
438321826;"HU";"F16D"
438321826;"HU";"F16H"
438322018;"HU";"H04L"
438356895;"HU";"F21K"
438356895;"HU";"F21V"
438356895;"HU";"F21Y"
438356895;"HU";"H01L"
438356895;"HU";"H05B"
438357073;"HU";"C05F"
438357570;"HU";"B01J"
438357570;"HU";"C01B"
438357570;"HU";"F17C"
438358497;"HU";"A61K"
438358497;"HU";"C07K"
438358623;"HU";"B62K"
438358623;"HU";"B62M"
438358623;"HU";"F16D"
438358701;"HU";"B62K"
438358701;"HU";"B62M"
438358701;"HU";"F16D"
438358704;"HU";"A61K"
438523969;"HU";"B60R"
438523969;"HU";"G06T"
438555604;"HU";"B29B"
438555604;"HU";"B29C"
438555604;"HU";"D04H"
438566464;"HU";"B60T"
438566522;"HU";"F21K"
438566522;"HU";"F21S"
438566522;"HU";"F21V"
438566522;"HU";"F21Y"
438566522;"HU";"H05B"
439148302;"HU";"B01D"
439203738;"HU";"H02K"
439203880;"HU";"A61K"
439203880;"HU";"A61P"
439203882;"HU";"C07K"
439203884;"HU";"B01D"
439203884;"HU";"C07C"
439326514;"HU";"G06T"
439539738;"HU";"G06Q"
439667541;"HU";"F16D"
439688333;"HU";"G06K"
439688377;"HU";"G08G"
439724630;"HU";"F04D"
439770425;"HU";"H04L"
439770676;"HU";"B62D"
439791501;"HU";"F16D"
439809931;"HU";"A61K"
439809931;"HU";"C07K"
439951140;"HU";"E05D"
439951275;"HU";"H04L"
439951275;"HU";"H04W"
439951277;"HU";"H04L"
439951277;"HU";"H04W"
440145448;"HU";"F21S"
440145448;"HU";"F21V"
440151544;"HU";"A47K"
440152938;"HU";"B01J"
440152938;"HU";"C07C"
440152938;"HU";"C07D"
440152938;"HU";"C07F"
440171120;"HU";"B60T"
440171120;"HU";"F15B"
440295045;"HU";"C12N"
440295045;"HU";"C12R"
440299242;"HU";"A63C"
440508962;"HU";"H04L"
440508962;"HU";"H04W"
440594924;"HU";"H04L"
440597176;"HU";"H04L"
440597176;"HU";"H04W"
440612616;"HU";"E03B"
440612616;"HU";"E04B"
440612616;"HU";"F24F"
440614199;"HU";"A61N"
440614199;"HU";"H01Q"
440614199;"HU";"H05K"
440694659;"HU";"A61K"
440702198;"HU";"A43D"
440702198;"HU";"A61B"
440715532;"HU";"B60G"
440715536;"HU";"B60G"
440715536;"HU";"F16K"
440716082;"HU";"H04L"
440767384;"HU";"G05F"
440767384;"HU";"H02P"
440767384;"HU";"H03K"
440973941;"HU";"C12N"
440973941;"HU";"C12Q"
441013338;"HU";"B62D"
441013338;"HU";"H02P"
441072152;"HU";"A61M"
441086363;"HU";"H01R"
441418182;"HU";"A01M"
441418182;"HU";"C03C"
441418182;"HU";"E06B"
441420331;"HU";"H04N"
441517224;"HU";"A43D"
441517894;"HU";"A61M"
441517894;"HU";"F16K"
441582447;"HU";"H04L"
441582447;"HU";"H04W"
441604517;"HU";"B29B"
441605311;"HU";"E05D"
441684588;"HU";"B60R"
442016606;"HU";"H04L"
442016606;"HU";"H04W"
442016630;"HU";"E05D"
442076108;"HU";"H04L"
442076108;"HU";"H04W"
442149239;"HU";"A61K"
442149239;"HU";"A61P"
442149239;"HU";"C07D"
442237506;"HU";"H02M"
442237508;"HU";"H02M"
442250971;"HU";"B65G"
442383747;"HU";"G06F"
442384131;"HU";"A61K"
442384361;"HU";"G01R"
442434658;"HU";"B60T"
442510843;"HU";"B62D"
442510843;"HU";"H01F"
442523889;"HU";"B60T"
442523889;"HU";"F15B"
442534769;"HU";"B60T"
442540745;"HU";"A01K"
442540745;"HU";"B65D"
442540745;"HU";"B68B"
442540745;"HU";"D06N"
442541398;"HU";"B60S"
442565656;"HU";"H04L"
442565656;"HU";"H04W"
442776303;"HU";"B60S"
442946714;"HU";"B60S"
442946794;"HU";"B60S"
443003218;"HU";"F21K"
443003218;"HU";"F21V"
443003218;"HU";"F21Y"
443003218;"HU";"H05K"
443096156;"HU";"H04L"
443096156;"HU";"H04W"
443096172;"HU";"B60S"
443100027;"HU";"F16J"
443100027;"HU";"F16K"
443100425;"HU";"G10D"
443122263;"HU";"E05D"
443122263;"HU";"E05F"
443147216;"HU";"F02M"
443269470;"HU";"H04L"
443269494;"HU";"B60T"
443269494;"HU";"G01M"
443271646;"HU";"H04L"
443271646;"HU";"H04M"
443325761;"HU";"H01M"
443383123;"HU";"A62C"
443435724;"HU";"B60T"
443462518;"HU";"B60G"
443462518;"HU";"F16K"
443462518;"HU";"G05B"
443462518;"HU";"H01F"
443470227;"HU";"B60R"
443470227;"HU";"G06T"
443507555;"HU";"G06F"
443552871;"HU";"B60J"
443552871;"HU";"B60P"
443552871;"HU";"E04H"
443553332;"HU";"A23L"
443553392;"HU";"G06K"
443553392;"HU";"G06T"
443553392;"HU";"G06V"
443553393;"HU";"G06K"
443553393;"HU";"G06T"
443553393;"HU";"G06V"
443553393;"HU";"H04N"
443657948;"HU";"G09F"
443705785;"HU";"E05D"
443705903;"HU";"A61F"
443836158;"HU";"G06F"
443858686;"HU";"G06F"
443858686;"HU";"H04L"
443884456;"HU";"C07D"
443884456;"HU";"C08G"
443933292;"HU";"F16J"
443933292;"HU";"F16L"
444041794;"HU";"H04L"
444286837;"HU";"G02B"
444286837;"HU";"H01L"
444301561;"HU";"B62D"
444301561;"HU";"H02P"
444437948;"HU";"A01N"
444437948;"HU";"A01P"
444437950;"HU";"A01N"
444438706;"HU";"B60C"
444438760;"HU";"G06F"
444462569;"HU";"A61K"
444462569;"HU";"C07H"
444462569;"HU";"C12N"
444468589;"HU";"G06T"
444484664;"HU";"B60C"
444484664;"HU";"B60K"
444484676;"HU";"B60T"
444484772;"HU";"A61B"
444484772;"HU";"A61K"
444484772;"HU";"A61P"
444525247;"HU";"B60T"
444548987;"HU";"B60C"
444549221;"HU";"A01C"
444551541;"HU";"C12N"
444551541;"HU";"G01N"
444674395;"HU";"G06F"
444674415;"HU";"B60T"
444800651;"HU";"A61K"
444800651;"HU";"A61P"
444800651;"HU";"C07C"
444800651;"HU";"C07D"
444801251;"HU";"H04L"
444801251;"HU";"H04W"
444802619;"HU";"E05B"
444852596;"HU";"H04L"
444972752;"HU";"B09B"
444972752;"HU";"B29B"
444972752;"HU";"B30B"
444972752;"HU";"C08J"
444972752;"HU";"C10B"
444972752;"HU";"C10G"
445065661;"HU";"G06F"
445066098;"HU";"G06F"
445066098;"HU";"G06N"
445097929;"HU";"H04L"
445181680;"HU";"A61B"
445184457;"HU";"B01J"
445258922;"HU";"A61K"
445312582;"HU";"B60T"
445320222;"HU";"A63F"
445320222;"HU";"A63H"
445320222;"HU";"G05D"
445321430;"HU";"F03B"
445438398;"HU";"H04W"
445453494;"HU";"B60T"
445551927;"HU";"B60S"
445671495;"HU";"F21V"
445671495;"HU";"H05K"
445750215;"HU";"B60J"
445819723;"HU";"B60S"
445819825;"HU";"B60R"
445819992;"HU";"A01K"
445821418;"HU";"C07H"
445821418;"HU";"G01N"
445890910;"HU";"B60S"
445891334;"HU";"B41F"
445891334;"HU";"H05K"
445891340;"HU";"H04L"
445891648;"HU";"C07C"
445907428;"HU";"B60T"
445907428;"HU";"B61L"
446034457;"HU";"B60K"
446034457;"HU";"B60W"
446034457;"HU";"B62D"
446266236;"HU";"C07K"
446266472;"HU";"A61M"
446420994;"HU";"H04L"
446420994;"HU";"H04W"
446460858;"HU";"H01R"
446460858;"HU";"H02M"
446460966;"HU";"B60S"
446475036;"HU";"B60T"
446491465;"HU";"B01D"
446491465;"HU";"B60T"
446491465;"HU";"G01N"
446510449;"HU";"B29B"
446510449;"HU";"C08J"
446510449;"HU";"C08K"
446510449;"HU";"C08L"
446511254;"HU";"A61C"
446511254;"HU";"G06F"
446512793;"HU";"G01R"
446746435;"HU";"A61K"
446746435;"HU";"A61P"
446939664;"HU";"C10B"
446940232;"HU";"C07D"
446940475;"HU";"B01D"
446940475;"HU";"G01N"
446984632;"HU";"F21S"
446984632;"HU";"F21V"
446984632;"HU";"F21W"
446984632;"HU";"F21Y"
447019553;"HU";"G01N"
447037223;"HU";"F21V"
447037223;"HU";"F21Y"
447230545;"HU";"A61C"
447269055;"HU";"E04C"
447270136;"HU";"B25H"
447323551;"HU";"B60T"
447323551;"HU";"B61H"
447323551;"HU";"H04L"
447335679;"HU";"G05B"
447336452;"HU";"B25H"
447336452;"HU";"H02J"
447336518;"HU";"B62D"
447336518;"HU";"G01R"
447336518;"HU";"H02P"
447336841;"HU";"C07D"
447377108;"HU";"G06F"
447514138;"HU";"H04L"
447514139;"HU";"H04L"
447514896;"HU";"C07H"
447516728;"HU";"B29C"
447516728;"HU";"B29K"
447626564;"HU";"B60T"
447626564;"HU";"F15B"
447640925;"HU";"B60T"
447640925;"HU";"F16D"
447643115;"HU";"A61K"
447643115;"HU";"C07K"
448178030;"HU";"H04L"
448178030;"HU";"H04N"
448178165;"HU";"B62D"
448178581;"HU";"H04L"
448178581;"HU";"H04W"
448250642;"HU";"C12N"
448250642;"HU";"G01N"
448250839;"HU";"H04L"
448250840;"HU";"B60T"
448257976;"HU";"H02G"
448308419;"HU";"G06Q"
448426166;"HU";"H02K"
448428089;"HU";"H02K"
448479870;"HU";"B60N"
448479870;"HU";"B60R"
448479969;"HU";"G06F"
448479969;"HU";"H04L"
448479969;"HU";"H04M"
448504392;"HU";"H04W"
448655601;"HU";"B60T"
448655601;"HU";"G01M"
448879124;"HU";"B01D"
449044009;"HU";"A61K"
449044009;"HU";"A61P"
449044011;"HU";"A61K"
449044011;"HU";"A61P"
449044835;"HU";"G06Q"
449194486;"HU";"B01D"
449194486;"HU";"B60T"
449194486;"HU";"F15B"
449194625;"HU";"F21V"
449194625;"HU";"F21W"
449194625;"HU";"F21Y"
449194640;"HU";"F21S"
449194640;"HU";"F21V"
449194640;"HU";"F21W"
449194640;"HU";"F21Y"
449195846;"HU";"C12M"
449195846;"HU";"G12B"
449195846;"HU";"H05K"
449289760;"HU";"B60T"
449289783;"HU";"A01K"
449289783;"HU";"A61K"
449289783;"HU";"C12N"
449289783;"HU";"C12Q"
449289783;"HU";"G01N"
449315446;"HU";"A61M"
449315446;"HU";"G06F"
449315526;"HU";"A01G"
449315526;"HU";"B05B"
449315526;"HU";"H04L"
449557305;"HU";"G06F"
449557305;"HU";"H04L"
449578709;"HU";"A61C"
449691371;"HU";"B03C"
449691530;"HU";"G06F"
449691530;"HU";"H04L"
449691544;"HU";"G01R"
449835339;"HU";"A01D"
449888793;"HU";"H04L"
449916935;"HU";"B62D"
449916935;"HU";"G05B"
449916935;"HU";"G06F"
449916953;"HU";"H04W"
450053692;"HU";"A61K"
450132420;"HU";"H04L"
450136200;"HU";"A61K"
450136200;"HU";"A61M"
450136200;"HU";"B02C"
450136200;"HU";"B07B"
450136262;"HU";"G02B"
450136262;"HU";"H02G"
450265261;"HU";"A61K"
450265261;"HU";"C07D"
450265539;"HU";"G06F"
450286868;"HU";"A01G"
450308051;"HU";"F21K"
450308051;"HU";"F21S"
450308051;"HU";"F21V"
450308051;"HU";"F21Y"
450308455;"HU";"B60T"
450308455;"HU";"B61L"
450308461;"HU";"B60L"
450308461;"HU";"B60T"
450308473;"HU";"B60L"
450308473;"HU";"B61L"
450320359;"HU";"G01S"
450325241;"HU";"B62D"
450325241;"HU";"G01B"
450325241;"HU";"G01D"
450325241;"HU";"G01L"
450325340;"HU";"A61B"
450443771;"HU";"F16H"
450444511;"HU";"H04W"
450567560;"HU";"H01R"
450567631;"HU";"G01S"
450567631;"HU";"G10K"
450608054;"HU";"B25D"
450608621;"HU";"H04B"
450609976;"HU";"C11C"
450611940;"HU";"G01N"
450611940;"HU";"G16B"
450611945;"HU";"A61B"
450611945;"HU";"G01N"
450611945;"HU";"H01J"
450611966;"HU";"C07F"
450611966;"HU";"C08F"
450611966;"HU";"C08G"
450643733;"HU";"H04W"
450739914;"HU";"B62H"
450739914;"HU";"B62J"
450897024;"HU";"A61B"
450897024;"HU";"G01N"
450897024;"HU";"H01J"
450897025;"HU";"A61B"
450897025;"HU";"G01N"
450897025;"HU";"H01J"
450897026;"HU";"A61B"
450897026;"HU";"G01N"
450897026;"HU";"G16B"
450897026;"HU";"H01J"
450897027;"HU";"A61B"
450897027;"HU";"G01N"
450897027;"HU";"H01J"
450897028;"HU";"A61B"
450897028;"HU";"G01N"
450897028;"HU";"H01J"
450897029;"HU";"A61B"
450897029;"HU";"G01N"
450897029;"HU";"G16B"
450897029;"HU";"H01J"
450897030;"HU";"A61B"
450897030;"HU";"G01N"
450897030;"HU";"H01J"
450897031;"HU";"A61B"
450897031;"HU";"G01N"
